_id,corpusid,venue,par_id,text,wc,corpusid_unique,is_data_availability
648a3a111b9b6784788b7f29,255060743,Synthese,14,"The existing literature on aggregating evidence for causal hypotheses accords well with the witness schema . One might interpret the key questions as follows : How should individual ' witness reports ' be delineated to ( at least approximately ) preserve independence and how should the reliability of these reports be assessed ? What algorithm should be employed for aggregating the reported causal conclusions ? Consider an example report amounting to a statistical reject / accept result concerning some causal claim . This is effectively a witness report that has some degree of reliability . Indeed , there is a preoccupation in the literature ( in particular , the ' hierarchy of evidence ' literature associated with the ' evidence - based medicine / policy ' movement ; see Brendan et al . 2014 for an overview ) with how to assess the reliability of study results given the design in question ( the sample size , the controls for bias , etc . ) , and furthermore with how to aggregate the results , for instance , whether supposedly more reliable study types should ' trump ' others or whether they should all play a role in determining the final causal conclusions . 5 Most evidence hierarchies place statistical meta - analyses near the top . 6 One might worry that the witness model does not account for this kind of conglomerate evidence , where the effect size measures from different studies ( perhaps the difference in efficacy of two treatments ) are combined in sophisticated ways . By way of response : There are two ways one might reconcile statistical meta - analysis with the witness schema . The first is to see meta - analysis as an instance of the general schema , with a particular choice of algorithm for aggregating the witness reports , and limited to a certain kind 4 In the Bayesian setting , the witness reports are mere indicators of the truth . 5 For instance , the hierarchy introduced by the UK National Institute for Health and Care Excellence ( NICE 2006 ) places meta - analyses , systematic reviews of randomised controlled trials ( RCTs ) , and RCTs above case - control or cohort studies , non - analytical studies such as case reports , and expert opinion . In addition to worries about undue privileging of RCTS , a major criticism of the evidence hierarchies is that mechanistic evidence and expert opinion are distinguished from correlational evidence and relegated to the bottom of the hierarchy ( see Brendan et al . 2014 ) . The claim is that mechanistic evidence for causation is rather complementary to statistical evidence ( see the Russo - Williamson thesis , Russo and Williamson 2007 ) . This criticism does not necessarily undermine the witness schema . Instead , one can draw a lesson of caution from this debate regarding what counts as independent witness - style evidence . In particular , one might contend that evidence of mechanisms and evidence of probabilistic - association can not be treated as separate ' witnesses ' . 6 As per the NICE hierarchy ( see previous footnote ) . of evidence ( generally the fine - grained effect - size results of RCTs ) . 7 The second is to treat an individual meta - analysis as itself a single study or witness report , perhaps a very reliable one if it is based on considerable data from multiple experiments ( but see Stegenga 2011 for doubts about the reliability of meta - analyses ) . The latter route is attractive because in practice there are many meta - analyses at hand that account for some , but not all , of the raw statistical data that could serve as potential input for assessing a causal hypothesis . 8 In general , the above discussion underscores a point made above , namely that the witness schema , while offering some useful constraints , is nonetheless a very flexible model for evidence aggregation . Clearly a lot depends on how the evidence is divided into independent witnesses and assessed for reliability . That is , it is apparent that a lot of the difficult questions in negotiating evidence are shifted to the ' pre - processing ' of the evidence , and away from the final aggregation task . So , the general dictates of logic - here spelled out in terms of a witness model - can provide a basic framework for evidence aggregation , but further substantial aspects of the process are inevitably left unspecified . That is not to say that these further details of identifying , weighing and aggregating evidence can not in large part be automated via an explicit algorithm . How much automation is a good idea is of course the question that remains unanswered .",815,5765580_45,2
648a47591b9b678478ccfcc9,128352956,Journal of Cleaner Production,50,"We believe that a more structured data collection on frequent failures and repair rates may be generally useful to understand which components of a given product group are more prone to fail , and which are more challenging to repair . In particular , the components identified to be more unlikely to be repaired represents a discriminating factor when it comes to define when an appliance can be used again or should go to EoL processes . The data collection , if performed at the moment of the initial diagnosis and during the repair service is not necessarily time consuming , and can be done by any repair operators . Statistical analyses may bring the necessary knowledge to identify existing hot - spots , but professional repair operators should record a series of key parameters in a structured way . As a result , a structured knowledge on repair services can be useful ( also for EoL operators ) to collect spare parts from appliances at the EoL , to be stored for future reuse .",176,9129201_28,2
648a444b1b9b678478bae000,202510468,Light-Science & Applications,13,"Recent developments such as brightfield holography 18 and phase staining 21 digitally introduce alternative contrast mechanisms to digital holography , which were not possible before the deep - learning - based data - driven approaches were developed . These advances demonstrate the powerful potential of coherent imaging systems that are combined with deep - learning - based statistical image transformations to modify standard image formation , reconstruction and analysis workflows employed in a QPI . We envision that these latest developments will serve as a catalyst to accelerate the translation and widescale adoption of holography and coherent imaging techniques in biomedical and clinical applications . Regarding life - science - related applications , live cells can be imaged label - free with low phototoxicity at higher frame rates by using these emerging deep - learningpowered methods and then digitally postprocessed to provide multimodal transformations to other contrast mechanisms for visualization and/or automatic classification or segmentation .",156,233210919_45,2
648a2ca31b9b67847842b71a,245516492,Journal of Business Ethics,23,"Inspired by the alternative perspectives on ethical relations offered by feminist theory , we wished to focus on aspects of whistleblowing disclosures that are typically overlooked in extant research - and discussions of business ethics more broadly . These include tangible impacts that affect the bodily capacity for survival : financial resources including changes to income and expenditure as a result of speaking out , costs of attaining necessary care for mental health and physical impacts , the time costs of speaking out , the capacity to earn a living , attaining support through modes of belonging and access to the infrastructures that can help cope with these experiences to better enable survival for self and loved ones . We collected quantitative evidence on these aspects . Our study is among the first attempts to measure and quantify the tangible costs of disclosure for people who find themselves having to leave their current role as a result of speaking out . Our findings are supplemented by qualitative survey responses from whistleblowers , which provide useful background detail while not forming a substantive part of our data .",187,46965433_14,2
648a47591b9b678478ccf881,198689284,Journal of Cleaner Production,29,"The EF LCIA ( EF2017 ) method ( EC , 2017 ) was adopted for the impact assessment phase . The assumptions made to map the environmental data of statistical sources ( DF ) or the emissions and resources of the environmental extensions of Exiobase v3 ( CF - TD ) with the list of elementary flows of the LCIA method applied , i.e. EF2017 , was a key aspect in the quantification of the environmental impacts . Beylot et al . ( 2019 ) details this mapping for the CF - TD . The characterization factors were those of the EF reference package 2 ( EF 2.0 ) ( EC - JRC et al . , 2018;Fazio et al . , 2018 ) . Although the 16 EF impact categories were assessed ( ESM 1 ) , only 14 out of them ( i.e. , excluding ozone depletion ( ODP ) and ionizing radiation ( IR ) ) were considered for the general results due to limitations of the Exiobase database ( top - down approach ) . The 14 categories assessed were Climate change ( CC ) , Human toxicity , non - cancer ( HTOX_nc ) , Human toxicity , cancer ( HTOX_c ) , Particulate matter (   the relevance of adopting the 16 EF categories is later discussed , compared to the limited use to 14 EF categories when employing the Exiobase database . Regarding HTOX_nc , the characterization factor for the zinc emissions from USEtox ( Rosenbaum et al . , 2008 ) was reduced to 2 % , according to the procedure adopted in the IMPACT World þ method ( Bulle et al . , 2019 ) . Characterized values were normalized at the global level , referring to global impacts calculated by Crenna et al . ( 2019 ) , and at EU-28 level for sensitivity purposes , by using the CF - TD results as reference . The EF2017 weighting factors   were applied to obtain a single score CF .",342,3150749_10,3
648a47591b9b678478ccfcd9,236247702,Journal of Cleaner Production,11,"Influenza prototype diseases wreck humankind under low daily temperature and with humidity up to 70 % ( Park et al . , 2020 ) . Initially , investigations explicated COVID-19 transmission decreased with an increase in temperature ( Tobías and Molina , 2020 ) . Another study that involved 429 cities suggested that temperature may have a strong relation to COVID-19 infection and transmission , which collected data for only 16 days ( Jan 20 ~ Feb 4 ) ( Wang et al . , 2020d ) . Using these climatic correlations with COVID-19 cases data ( Jan 20 to Feb 29 : 2299 COVID-19 death counts ) in Wuhan , temperature and humidity proved to have an impact on mortality , and increased temperature showed a slight decline in the rate of death . A positive association with COVID-19 daily death counts during the diurnal temperature range ( r = 0.44 ) and , a negative association for relative humidity ( r = − 0.32 ) was observed . Additionally , investigation of daily COVID-19 cases association with daily average temperature and relative humidity in 30 Table 1 Stages of vaccine development and testing ( T. N. Times , 2020 ) .",203,244923305_170,2
648a2ca31b9b67847842c808,233565674,Journal of Business Ethics,28,"We studied an MSI involved in the UK based project ' Peatland tipping points ' , 2 which investigated how changes in climate and land management affected peatland ecosystems in the UK . We drew our data from a workshop through which the stakeholder collaboration took place , allowing us to observe micro - level interactions in real time and to account for the influence of design characteristics on frame deliberation . The aim of the workshop was for scientists to work with stakeholders to identify options for managing and protecting peatland ecosystems and upland rural communities in the North Pennines after Brexit , taking into account the peatland ecosystem as well as related social and cultural practices such as recreation , sheep grazing and grouse shooting ( also see Reed et al . , 2017bReed et al . , , 2020 . By the end of the workshop , stakeholders had to jointly decide on recommendations for ( a ) what environmental land management options to be included in the governmental peat management payment scheme , and ( b ) what ' fair price ' ( Kenter , 2020 ) should be paid for those . The workshop was also a forum for uttering disagreements with the current scheme and inform other stakeholder groups and policymakers on difficulties and local issues regarding the scheme . The workshop and project results fed into a policy brief to the UK government . Stakeholders ' decisions and feedback could make a difference to what practices would be supported or prohibited , which was personally significant to some of the stakeholders , as detailed later on .",274,236149131_18,2
648a2ca31b9b67847842bb38,244651817,Journal of Business Ethics,82,"Future research could analyze whether the potential credibility problem of voluntary initiatives with weak review and enforcement mechanisms materializes into a substantial problem in practice . This requires investigating whether stakeholders do actually identify inactive late signatories and whether they act accordingly to scrutinize free - riding . While we analyzed the implementation of the UN PRI on the firm level with third - party ESG data , survey - based research projects may improve the understanding for the perceived credibility of the initiative by various stakeholders . Such analyses can be closely linked to our research by asking different stakeholders to assess the perceived credibility of initiators of the UN PRI as well as of late signatories . Future research could also analyze whether the stricter requirements of the UN PRI after 2018 have helped to avoid free - riding by new signatories as documented in our study .",150,215779213_14,2
648a441f1b9b678478ba1c05,236329656,Advanced Energy Materials,16,"Forced by the lack of data on the sustainability of complete post - Li - ion-(including Al , K , Mg , Ca , and Zn ) technologies , establishing the sustainability of materials that are proposed to replace Lithium is not possible , however , a partial comparison among these different metals can be made by overlooking the cell components ( anode , cathode , and electrolyte ) that seriously impact the green metrics . So , by limiting the sustainability analysis to metals , Lithium has dramatically high SRS , comparable to Cobalt that is worldwide known as a Critical Raw Material ( CRM ) . [ 39 ] The factors that negatively impact on the SRS score of Lithium are the recycling , the global supply concentration , and the substitutability , being the latter identified as a major bottleneck also for other metals . With respect of recycling issues , a literature survey offered very different scenarios , [ 40 ] pointing out the importance of a critical Life Cycle Assessment ( LCA ) analysis of lithium ( and related technologies ) before drawing any definitive conclusion . The only critical score for sodium is the recycling that , however , could not be considered as a real hotspot due to its large availability ( 2.36 % in the Earth Crust ) ; on the other hand , Al has negative scores only with respect to substitutability . [ 41 ] The environmental impact of different metals was thoroughly investigated recently by means of different metrics such as Cumulative Energy Demand ( CED ) , Global Warming Potential ( GWP ) , and Yearly Global CO 2 Emission ( YGCE ) . [ 42 ] On one hand , CED measures the total energy usage during the whole life cycle of a given material and it includes both the direct and indirect energy usage ( also associated with material consumption ) ; [ 43 ] on the other , GWP is the heat absorbed as CO 2 equivalent by any greenhouse gas generated throughout the production process ( from mining to end - of - life / recycling ) and delivered in the atmosphere . Of course , when dealing with metals , these indicators strongly depend on the final utilization of the materials and they are expected to change if large scale use is proposed . Having Lithium as a reference ( CED = 125 MJ kg −1 , GWP = 7.1 kg CO 2 -eq / kg and IGCE = 3.07 kg CO 2 -eq / kg ) , the other metals under scrutiny for new batteries , generally have milder values : Mg , Zn , and Ca have very low CED ( 18 , 52.9 , and 5.8 MJ kg −1 , respectively ) GWP ( 5.4 , 3.1 , and 1.0 kg CO 2 -eq / kg , respectively ) and YGCE ( 1.05 and 0.98 kg CO 2 -eq / kg , for Mg and Ca respectively ) . Zinc , on the other hand , has comparable YGCE values to Li . Quite unexpectedly , Al has slightly higher values for all the metrics , CED = 131 MJ kg −1 , GWP = 8.2 kg CO 2 -eq / kg and IGCE = 9.47 kg CO 2 -eq / kg ) . Of course , these values are referred to the production of pure metals starting from naturally available sources and they could be meaningfully downsized by considering appropriate recycling and end - of - life use . Based on these , the most promising candidate to replace Li is Ca . Similar data on alkaline metals ( such as Na and K ) are still missing , thus the comparison is incomplete . This lack of available data is further pointing toward the necessity of a comprehensive analyses of different materials in the coming future .",659,10136520_21,2
648a474a1b9b678478ccc112,159434250,Digital journalism,11,"The "" global project "" ( Reese 2015 ) of non - profit civic tech organizations is to enable forms of participatory culture in as many different contexts as possible by developing "" eco - systems "" of data infrastructures and tools ; intended to help citizens to be more informed , active , and engaged ( Baack 2018a ) . Participatory culture is based on the idea that more participation leads to better outcomes and thus aims to create a more "" engaged , representative , and collectively intelligent society "" ( Lewis 2012 , 848 ) . Civic tech 's roots in participatory culture are most explicit in the frequent use of the term "" empowerment "" among civic tech organizations across countries . Civic technologists understand empowerment in terms of accessibility and convenience : by providing services that make engagement with , and monitoring of governments easier and less time - consuming , they aim to increase the level of participation , which in turn would make decision - making processes by governments more representative . Data play an essential role in implementing this vision of participatory culture , as the availability of data that is granular and complete is a prerequisite for many civic tech applications that provide more convenient access to information .",218,118958369_19,2
648a3a111b9b6784788bc68a,238769264,Synthese,46,"This paper began with the surprising observation that creativity is a concept explicitly invoked by members of the ATLAS and CMS collaborations in their descriptions of the conditions for a measurement of the self - coupling of the Higgs . This broad notion was one of being able to do more , i.e. improve with respect to the learning aims of the investigators , from transformations to the model of the measurement process rather than expected improvements such as increases in the available data . Due to the very low predicted signal , in the case study explored , this notion translated to a condition for knowledge production . Whilst model - based accounts of measurement of knowledge have recently been very successful in pointing to the epistemic role of models of measurement processes in accounting for standardisation and the stability of measurements ( Mitchell et al . , 2017 ) , this case focused on the transformations to the model of the measurement process .",166,85531097_45,2
648a2ca61b9b67847842d6ea,233029680,Technological Forecasting and Social Change,187,Theoretical framework of a data - collection technology Privacy,9,254384414_50,2
648a474a1b9b678478ccc24b,210943398,Digital journalism,4,"The development of data journalism has traditionally been aided by actors outside the newsroom , who often educate data journalists in using tools and accessing data ( Aitamurto et al . 2011;Appelgren 2016;Appelgren and Nygren 2014;Usher 2016 ) . For this special issue , Cheruiyot , Baack , and Ferrer - Conill ( 2019 ) studied a subset of these actors : the civic technologists . Based on the three researcher 's expertise , they did this in an African and a European context and found that the goals of civic tech are not the simple diffusion of Western ideas but rather a negotiation of local and national origins with global issues ( Cheruiyot , Baack , and Ferrer - Conill 2019 , 13 ) . The two practices that civic tech and journalists share are those of facilitating and gatekeeping , with facilitating being about enabling others to take action themselves and gatekeeping being about highlighting information that is deemed publicly relevant . Journalists are closer to a gatekeeping than a facilitating role , where civic tech instead is more prominent . Civic technologists thus reach their goal of engaging people in important issues . By doing so , they influence data journalism practices by introducing friction between journalistic and civic goals .",214,44086783_49,2
648a61af1b9b6784788938b2,255441206,Journal of Business Research,329,"This section presents the data and the methodology used to predict mobility as a function of consumers ' perceived risk . Prior research has identified that perceived risk plays a vital role in consumer behavior . Based on the stay - at - home order issued by the state and county governments , one significant behavioral change relates to their mobility decisions . Therefore , due to individuals ' perceived risk , individuals may restrict or change their mobility for different activities . We first describe the risk perception dimensions and then discuss data sources that map onto these dimensions .",101,252665524_32,2
648a444b1b9b678478bae856,52130980,Light-Science & Applications,11,"To quantitatively test this qualitative reasoning and to rule out any experimental artifacts , we have performed numerical calculations using the discontinuous Galerkin time - domain method 42,43 for the bare gold nanoantenna arrays and nanoantenna arrays with a linear dielectric . Our approach self - consistently takes the light propagation at the SH frequency into account and therefore includes SHG reabsorption , emission shaping and the near - to far - field transition . We described the optical response of the metal by the state - of - the - art hydroynamic Maxwell - Vlasov theory 44,45 , which takes both surface and bulk contributions into account . Its linear limit corresponds to the Drude free - electron model , for which we have chosen a plasma frequency v pl 5 1.33 3 10 16 rad s -1 , a collision frequency v col 5 8 3 10 13 rad s -1 , and a background dielectric constant e ' 5 9.84 . The refractive index of the glass substrate was taken as n 5 1.46 . The geometric parameters of the nanoantennas were adapted from the SEM micrographs shown in Figure 1c and 1d , respectively . The length of the nanoantennas was 350 nm per arm in the case of the bare gold nanoantennas and 325 nm in the case of the hybrid nanoantenna . The width and height were approximately 40 nm . The gap had a width of 60 nm and the size of the dielectric nanoparticles was chosen such that they scarcely touched the nanoantenna arms . The nanoantennas as well as the dielectric nanoparticles were modeled with a surface roughness of approximately 3 nm root mean square by a random   Figure 3 ( a ) Normal - incidence optical extinction ( one minus the measured intensity transmission ) spectra for x - polarized light ( left axis , continuous lines ) as well as the SHG intensity ( right axis , connected data points ) for an array of bare gold nanoantennas ( dark yellow ) and an array of nanoantennas with ZnS nanoparticles ( red ) , both located on sample 1 . ( b ) The same as in ( a ) but for an array of bare gold nanoantennas ( dark yellow ) and an array of nanoantennas with LaF 3 nanoparticles ( blue ) , both located on sample 2 . The SHG intensity spectra are both cases normalized to the maxima of the corresponding bare gold nanoantenna arrays .",423,49208503_36,2
648a3c641b9b6784789997c5,236251116,Cities,1,"Besides economic and political implications , it is also worth examining how COVID-19 and quarantine measures triggered the swing of public sentiments . Thus , we conducted this study amid COVID-19 , aiming to help scientists , policymakers , and other stakeholders to better understand the emotional impact of the COVID-19 ( -like ) pandemic across cities , and to further evaluate in a concrete and quantitative way on how the threat of infectious disease , economic paralysis , political intervention , and scientific effectiveness should be dealt with in a rapidly changing world . Since Twitter is one of the major social platforms where people self - document and share emotions about their daily lives ( Bogers & Bjorneborn , 2013;Liu et al . , 2010;Miller et al . , 2019 ) , it was selected as the main source of data for this study . This study has three major contributions : ( a ) We investigated public sentiment during COVID-19 using Twitter data analyzed with advanced machine learning methods , which allowed a large - scale analysis of an ongoing pandemic ; ( b ) We combined sentiment analysis with Spearman 's rank correlation , which helped offer insights into the reasons behind sentiment changes ; ( c ) This study provided a comparative analysis across cities and time during the pandemic , which was more concentrated and in - depth than at the national level .",240,44100821_13,2
648a39b81b9b678478896044,3792998,Nature Human Behaviour,38,Data availability - The data that support the findings of this study are available on request from the corresponding author ( EMR ) .,24,251179599_217,1
648a2ca61b9b67847842d5c1,232162521,Technological Forecasting and Social Change,45,"In our analysis , we aim to measure the global economic impact of the coronavirus outbreak by investigating the reaction of the main economic indicators to the pandemic level . Therefore , we propose a frequency approach , which allows us to disentangle the short - and long - term effects . The empirical literature proposes various approaches to this . However , to take into account the time - varying behavior of the economic indicators during this period of turmoil , we adopt the continuous wavelet transform ( CWT ) . This approach allows us , contrary to other frequency methods ( e.g. , Fourier transform ( FT ) and spectral analysis ) , to consider nonstationary time - series models through its continuously resized window properties . 1 More specifically , CWT has several advantages compared to other wavelet approaches ; in particular , CWT can avoid the data length restriction imposed by discrete wavelet approach . 2 This CWT method allows us to estimate the reaction of the main economic indicators to the health shock of the coronavirus . In other words , we aim to assess whether the coronavirus health shock has affected the fundamental drivers of the economic system . Therefore , investigating the reaction of the main economic indicators to coronavirus shocks through a nonlinear relationship , and distinguishing between short - and long - term dependence , might be an interesting study for economic interpretations and policy implications .",246,236296279_50,2
648a3a111b9b6784788b9bf9,238810809,Synthese,12,"The number of data taken into account can vary considerably . In a simple network , each food concept is paired with just one kind of data , e.g. , when nutrients are the only determinant of a healthy food . In a reductionist framework , the explanatory role of some data is reduced to the explanatory role of some more basic data , e.g. , when nutritional data are reduced to those about the molecular composition of food ( Ströhle & Döring , 2010 ) , or when a collection of eating habits is reduced to data about the economic relations that sustain them . In a more complex , multi - layered network , instead , food concepts are explained by different sets of data , e.g. , food security ( roughly speaking , the possibility of access to nutrient food ) roots out on data regarding nutritional intake , economic , social , and environmental conditions . Data gathering is surrounded by controversies . A chief one concerns their neutrality . As Biltekoff et al . ( 2014 ) efficiently sum up , purely quantitative data gathering tends to be presented as neutral with regard to other non - quantitative food externalities , including habits , conventions , beliefs , rituals , and taste . Yet , scholars demonstrated several hidden assumptions that underscore quantitative units of measure . These include : politics of the body and endorsed ideologies ( Mudry , 2009 ) ; implicit biases of scientific research ( Nestle , 2013 ) ; the dubious status of the basic components of the concepts that should be collected , e.g. , whether nutrients or whole foods are to be measured ( Jacobs & Tapsell , 2007 ) ; which specific population is taken into account for collecting data ( Pogge , 2016 ) .",309,52859376_287,2
648a2ca31b9b67847842b832,254384477,Journal of Business Ethics,48,"Our study has some limitations . As anonymity and confidentiality was promised to the organisations , a deeper analysis of other contextual factors affecting organisational innovativeness in particular organisations ( e.g. in the form of a case study ) was not possible . Therefore , we acknowledge that the findings obtained from the two organisations are not generalizable to all public sector organisations . To increase our knowledge about the effects of ethical organisational culture on organisational innovativeness , a sample should be increased to include more public organisations from each country or / and the results have to be compared to data from the private sector . It is very likely that the virtues and their effect on innovativeness will differ . Findings from a considerably different socio - cultural context or from other organisations in Nordic and post - Soviet societies could also provide data for more generalisable conclusions . Using mixed methods ( Riivari 2015 ) , i.e. carrying out a quantitative study with qualitative methods such as interviews with managers of organisations , document analysis or participant observation , could also contribute to more generalisable results .",191,237820651_75,2
648a441f1b9b678478ba2263,56418268,Advanced Energy Materials,3,"The optical absorption data from ZnSnN 2 samples grown under the different conditions are shown in Figure 1 . The absorption onsets vary between 1.33 and 2.38 eV. The absorption coeffi cient , α , rapidly increases to 5 × 10 4 cm −1 ( 2.5 × 10 9 cm −2 for α 2 ) above each onset , a value typical of direct band gap semiconductors . The plot of α 2 versus photon energy exhibits approximately linear behaviour , again consistent with a direct band gap . The features below the sharp onset are due to Fabry - Perot oscillations associated with the 120 - 165 nm thickness of the ZnSnN 2 fi lms . The free electron densities of the samples , determined by Hall effect measurements , were found to vary between 1.3 × 10 19 and 1.1 × 10 21 cm −3 . The measured electron mobility was in the range 7 - 12 cm 2 V −1 s −1 for all samples . The free electron density did not vary with temperature , indicating the presence of unintentional degenerate n - type doping . The absorption spectra are therefore expected to be infl uenced by conduction band fi lling , the well - known Burstein - Moss effect . [ 9,10 ] That is , transitions between the band extrema do not occur - only direct transitions from the valence band to the states at or above the Fermi level within the conduction band contribute to the absorption spectra .",256,14186578_0,3
648a47591b9b678478cd030c,237424987,Journal of Cleaner Production,41,"Regarding key regions , Figs . 8 and 9 show that the real data are lower than the predicted data , indicating that the COVID-19 pandemic contributed more to the PM 2.5 improvement in key regions than in other cities in China . Fig . 11 shows that the reduction in key regions in February and March were extremely significant ( 30.2 μg / m 3 and 9.6 μg/ m 3 respectively ) . Some previous studies have also proved that . For instance , one study found that the total number of avoided premature deaths associated with PM 2.5 reduction during the lockdown was estimated to be 42.4 thousand over the Yangtze - River - Delta region , with Shanghai , Wenzhou , Suzhou , Nanjing , and Nantong being the top five cities with the largest health benefits .",141,233916124_28,2
648a2ca31b9b67847842a772,237716093,Journal of Business Ethics,24,"O'Hara ( 2016 ) reaches a similar conclusion . She questions the extent to which the existence of a ' two speed ' market can actually be fair . In other words , at what point does the advantages that the HFTs firms have such as ultrafast computers , colocation , and proprietary data feeds , become unfair ? O'Hara explains why perfect coordination in the market , where information reaches all the traders at the same time , is unlikely to be attained "" and so neither is perfect fairness "" ( 2016 , p. 145 ) . According to O'Hara , a less idealistic approach to justice should take into account the different needs of the various kinds of traders , respecting the principle of ' reasonable discrimination ' . However , the author acknowledges that "" putting your needs above those of others is unethical "" ( 2016 , p. 146 ) , and therefore , it is not as straightforward as it might seem that a two - tier market may be justified by the differences among the traders . On the contrary , some ethics scholars do not consider spoofing and quote stuffing unethical , and suggest a more positive interpretation . For example , Cooper et al . ( 2016 ) argue that as in the game of poker , these forms of misleading behavior should also be accepted in the financial markets . The authors claim that these practices are part of an ' evolutionary process ' through which only the best firms survive , eventually leading to a general benefit for society . Furthermore , they state that effectiveness should be the aim of markets , and therefore the regulatory over - focus on the ethics of intent misses the point ( see also Cooper et al . , 2020 ) .",310,198170744_23,2
648a2ca61b9b67847842cf48,239658990,Technological Forecasting and Social Change,100,"Despite the success and adoption of the CRISP - DM framework , there has been relatively little critical analysis of the assumptions and the design context which underlies the framework . The sharpest criticism of CRISP - DM may well be that the framework sets up the analyst to work alone , without the necessary tools and cross - disciplinary expertise needed to achieve outcomes in a real - world data or statistical practice ( Salz , Shamshurin , & Connors , 2017 ) . What literature has been published has been of two kinds . One strand of literature cites the framework as an integral part of surveying domain knowledge ( c.f . Esfandiari et al . , 2014 ) . A second strand of literature is comparative in nature ; it proposes and tests alternatives in an effort to build new frameworks ( c.f . Sharma , Osei - Bryson and Kasper , 2012 ) .",158,238252971_5,2
648a2ca31b9b67847842c120,235784924,Journal of Business Ethics,24,"The research gap identification involves reviewing the literature on various aspects of e - commerce and consumer rights protection issues spanning two decades . An objective review of 36 highly rated ( Scopus / Web Services / ABDC Ranking or the like ) e - commerce related publications from over 100 articles published in the last 20 years   suggests that the vast majority of earlier studies in this field have been conceptual / theoretical and generic . Regarding the legal framework of e - commerce and consumers ' rights protection , six current papers exclusively in the Indian context were available for analysis and review . The observations are that while the focus on consumer privacy and rights protection concerns is too general , the legal framework 's scrutiny has limited its scope . A review of selected studies on trust and consumer rights protection in e - commerce , as shown in Table 3 , reveals that application aspects , particularly legal issues , are lacking . Indian experience in e - commerce consumer rights protection through jurisprudence is nascent . Review studies show the research of a combination of management and law - related analysis in e - commerce and consumer rights protection is lacking . This scenario showed a gap in exploring a more comprehensive research opportunity in the Indian context . While e - commerce and electronic transactions have evolved as a global trend , it is noteworthy that Indian customers are still reluctant to place complete confidence and trust in commercial online transactions . Compared to conventional offline customers , online customers face greater risk in cyberspace because they negotiate with unknown vendors and suppliers . 16 The common issues 17 related to e - commerce are data privacy and security , product quality , uncertain delivery , no / low scope of replacement , the jurisdiction of filing complaints , and inconceivable terms and conditions ( Lahiri , 2018 ) . "" Country of origin "" of the product is a significant issue in e - commerce , particularly in cross - border transactions ( Bhattacharya et al . , 2020 ) . The inadequacy of the Consumer Protection Act , 1986 and other associated laws has surged the insecurity and lack of trust among online customers . The significance of digital payments pursued by the Government of India 's essential demonetisation policy-2016 has pushed for online transaction security and consumer protection in e - commerce activities . Therefore , the Consumer Protection Act , 2019 18 replaced the Consumer Protection Act 1986 and became effective with effect from 20 July 2020 , 19 while on 7 July 2020 , the Consumer Protection ( E - commerce ) Rules , 2020 20 came into force to address the e - commerce challenges . Nevertheless , it was evident that to attract additional investment and to engage with the global market , India , as an emerging country , had to gain the confidence of e - consumers . can be sent via email , messaging services , social networks and text messages to potential customers , raising issues of privacy and trust Act is silent on privacy & trust but Rules ensure customers ' protection from unsolicited correspondence can include an opt - in provision for permission to send messages Purchase Electronic contracts : Contract terms Marketplace e - commerce entities have to display information relating to return , refund , exchange , warranty and guarantee , delivery and shipment and modes of payment prominently to its users at the appropriate place on its platform Confusion on seller location and status Marketplace e - commerce entities would provide a consumer information regarding the seller from which he bought product , principal geographic address of its headquarters and all branches and name and details of its website for effective dispute resolution Cooling - off period :",653,22683520_12,2
648a2ca61b9b67847842d5ce,232162521,Technological Forecasting and Social Change,58,"Italy , USD / CNY for China , and the DXY 6 index for the USA . All variables are expressed in terms of returns , calculated as the difference of the logarithm prices between the date ( t ) and ( t − 1 ) . All these data are extracted from the Bloomberg database from December 31 , 2020 , to assess the effect of the first wave of COVID-19 . The literature on the measures of the pandemic 's evolution presents some consensual proxies , namely mortality ( Zeylke and Bauchner , 2020 ) , newly confirmed cases ( Ashraf , 2020;Zhang et al . , 2020 ) , and excess deaths ( Woolf et al . , 2020 ) . This latter proxy has been criticized as it might be a biased estimation . Therefore , we retain , in our analysis , two proxies to measure the pandemic 's evolution : the daily growth in deaths related to COVID-19 ( hereafter , GD t ) and the daily growth in confirmed cases ( GC t ) , measured as the relative growth rate of the cumulative sum of deaths and cases between day ( t ) and day ( t − 1 ) , respectively . These data were obtained from the Johns Hopkins Coronavirus Resource Center .",223,247013429_6,3
