corpusid,section,subsection,section_pos_in_pct,text
57759233,13/28,1.0,0.464,"Measures. For this study, we identified ""responders"" to tDCS based on changes on the AHA. In this sample, three participants (37.5% of sample) achieved the SDD (5 points) on the AHA following the 20 hours of combined intervention. Others have reported that 30% of participants achieved the SDD on the AHA following 90 hours of bimanual intervention alone [16]. Of the participants identified as a responder, two displayed contralateral circuitry and one displayed bilateral circuitry. In this subgroup of responders, we observed a wide range of baseline AHA scores (34 AHA units to 83 AHA units), age (8 to 14 years old), and both types of circuitry patterns. The single-case design of our study also allowed for individual analysis which may allow us to generate hypotheses for larger studies and may be preferred over group analyses that mask sensitivity of changes by evaluating group mean response. For example, participants 1 and 2 could be considered strong candidates for tDCS as they both displayed contralateral circuitry and high AHA scores at baseline. Both of these participants demonstrated further improvements following intervention on bimanual (AHA) and unimanual (Box and Blocks) measures. The improvements suggest that these participants had the ability to differentiate roles of the hands for bimanual tasks, and further improvements on the Box and Blocks may reflect a training benefit to each hand. In contrast, participant 8 displayed lower bimanual hand function at baseline and achieved the SDD on the AHA following intervention but did not demonstrate unimanual gains on the Box and Blocks. This suggests that this participant may have significantly benefitted from bimanual training alone. These preliminary **data** contribute to our understanding of who might benefit most from combined interventions or motor training alone which could be assessed in future studies that could guide personalized medicine approaches for stroke rehabilitation."
25826755,3/22,1.0,0.136,"We reported that DGC subunits are abundant in human airway smooth muscle tissue and cells (Sharma et al., 2008). Moreover, fluorescent microscopy has shown dystrophin and caveolin-1 exhibit overlapping immunolabeling in guinea pig taenia coli smooth muscle (North et al., 1993). To determine whether DGC subunits and caveolae share cellular domains we used sucrose density gradient ultracentrifugation for subcellular fractionation of cells from human and canine airway smooth muscle tissue, and serum-deprived cultures of canine airway myocytes. DGC subunits (-dystroglycan, -, dand -sarcoglycan, and dystrophin) co-fractionate with high buoyant density caveolin-1-enriched microdomains (Fig. 1A,B). We next used double labeling of -dystroglycan and caveolin-1 to assess their colocalization in individual elongate contractile smooth muscle cells in culture ( Fig. 1C-E). The proteins were organized into markedly overlapping longitudinal arrays. However, in striking contrast, cells that lacked -dystroglycan (a feature of a short spindle shaped non-contractile myocyte subpopulation) did not form discrete linear arrays of caveolin-1 (Fig. 1E). To determine whether dystroglycan and caveolin-1 proteins interacted directly we performed immunoprecipitation, and found they could be readily co-precipitated from human and canine smooth muscle (Fig. 1F). Collectively, these **data** demonstrate that caveolin-1 interacts with -dystroglycan, and that this interaction might be crucial to orchestrate the ordered distribution of caveolae in contractile smooth muscle."
15434390,25/32,3.0,0.781,"Markedly, NOV intrathecal treatment abolished CFAinduced MMP-9 expression in both DRG and DHSC, whereas it abrogated MMP-2 induction in DHSC, concomitant with decreased CFA-induced ipsilateral allodynia. The NOV effect was partial but similar to that reported for drugs targeting blockade of NF-B, JNK, IL-1β or TNF-α activities, which partially decrease pain hypersensitivity after CFA injection but fail to induce full recovery from pain symptoms [49,50]. Although the detailed molecular mechanisms involved in the NOV effect remain to be fully understood, these **data** reinforce the hypothesis that NOV exerts an anti-allodynic effect through modulation of MMP-2 and MMP-9. It is noteworthy that NOV treatment is able to reduce allodynia long after CFA administration, when pain symptoms remain robust. This is of clinical interest since studies have yielded debatable results revealing limited efficacies or even ineffectiveness of classical analgesics on mechanical hypersensitivity when administrated in post-CFA treatment [51][52][53][54]. More importantly, the cure of chronic inflammatory pain remains partial [55]."
236684590,1/15,1.0,0.067,"When studying statistical characteristics of sand waves, some authors (18) investigated the nature of the lower escarpment angles distribution and did not find the influence of the flow hydraulic characteristics on its value. The above works do not generalize the **data** obtained, do not conduct a quantitative and qualitative analysis of the works devoted to the ridges' lower escarpment, and the conclusions drawn are local in nature."
7894599,1/26,1.0,0.038,"Our previous investigation showed that in P. gingivalis several genes associated with oxidative stress and sodium translocation were part of the RprY regulon, suggesting a possible role in Na + metabolism and the response to redox changes [9]. The goals of the present study were to determine the activation signal(s) for rprY and clarify its role in the oxidative stress response. We found that the regulator was essential for growth of P. gingivalis under sodiumlimited growth conditions. While the parent strain adapted and was able to grow, albeit slowly, under these conditions, an rprY mutant strain could not, indicating that RprY was essential for the response to this stress and hence viability. By transcription profiling and metabolite analyses we determined that sodium limitation induced an oxidative stress response in both parent and rprY mutants strains. However, the response was highly amplified in the mutant and was accompanied by dysregulation of genes encoding protein chaperones. We found that RprY interacted directly with the promoters of several chaperone genes, and collectively our **data** indicate that the regulator acts as a repressor of their expression. We hypothesize that in the absence of RprY, P. gingivalis is unable control oxidative stress and protein chaperone responses compromising growth of the mutant under stress conditions."
221825477,11/17,1.0,0.647,"Expanding funding mechanisms is essential to support diverse team science efforts [29]. Under represented groups have been reported to receive less support for research funding [13]. Also, the research funds that are provided are more likely to be limited to research topics that pertain to health disparities, disease prevention and intervention, socioeconomic factors, healthcare, lifestyle, psychosocial, adolescence, and risk management [26]. Specifically, funding was less likely to be awarded if these terms were used in comparison with studies that focused on topics linked to neuron, corneal, cell, and iron [26]. Several funding sources were discussed at the conference. Crowdfunding mechanisms are emerging funding opportunities that bring flexibility to support innovative scientific efforts while promoting a platform that bridges investigators and donors; the American Brain Foundation (ABF) Crowdfunding Grant Mechanism (https ://www. ameri canbr ainfo undat ion.org/proje cts/) is the first neuroscience crowdfunding platform and has received nearly 150 donations and funded 8 projects (as of 2019). The National Institute of Health (NIH) Strategies to Innovate Emergency Care Research Network (SIREN) [30] represents a new network established in 2017 with 11 regional centers and 50 satellite research sites, aimed to develop acute neurological emergency research across the disciplines of Neurology, Neurosurgery, Emergency Medicine and Critical Care, and leverage this infrastructure to support multicenter randomized clinical trials (RCT). This multidisciplinary approach to clinical trials in the study of status epilepticus [31,32] and stroke [33][34][35]  Further, efforts in harmonizing **data** collection in future trials of acute brain injuries, including curated multiple parametric and imaging **data** repositories, are urgently needed to facilitate subsequent **data** analyses and cohort discovery across populations."
246493125,1/5,4.0,0.2,"In terms of seasonality, there are notable and region-specific variations in ΔCloud from both MODIS and MSG **data** ( Fig. 2 and Supplementary Fig. 8). The maximum cloud effects appear in local summer for most areas of the northern hemisphere (JJA, June to August) and the mid-latitudes of the southern hemisphere (DJF, December to February). In the tropics, this occurs during the dry-wet transition, consistent with existing evidence 16,18,31,32 , cloud inhibition in the Amazon is stronger during the dry season (May to November) than in the wet season, although their timings of maximum effect differ (September for MODIS and July for MSG). Interestingly, cloud inhibition in Central Africa exhibits a larger effect during the dry season in MSG **data** (predominant JJA) but during the wet season in MODIS **data** (mixed JJA and MAM). In temperate regions, cloud inhibition in the Southeast US is larger in summer, while cloud enhancement in Europe shows a slight decline during the snow-free period."
229179745,38/73,1.0,0.521,"Similar findings have been recently obtained by Garcia-Muniesa [57], who analyzed **data** from a large-scale survey conducted in nine European countries (including Italy). Results demonstrate that having personally suffered worsened economic conditions during the global financial crisis of 2008 was associated with greater support for progressive taxation only for citizens whose economic prospects for the future had become pessimistic. Conversely, citizens who considered that the economic shock they had experienced in 2008 was temporary and were optimistic about the economic situation in the near future did not show support for progressive taxation. Overall, these findings show that only people who feel deprived and believe that things will get worse support redistribution, probably because they expect to benefit the most from redistributive policies."
246493125,3/5,8.0,0.6,"CLM5 is the land component of a state-of-the-art earth system model Community Earth System Model 2 (Ref. 34 ). The CLM5 simulation was conducted at the spatial resolution of 0.5°from 1997 to 2010, driven by a revised climatology GSWP3 as the atmospheric forcing (http://hydro.iis.utokyo.ac.jp/GSWP3/), with the plant phenology prescribed from satellite products, the land cover of 2000, and the separated soil columns configuration 76,77 . The years 1997 to 2001 were the spinup period and excluded from the analysis (please see detailed description in ref. 75 ). In CLM, different types of vegetation within a grid cell are represented as separated tiles of different plant functional types (PFTs). We used subgrid PFTlevel model outputs to calculate sensible heat differences between different land cover types within the same model grid. The subgrid tiles within a model grid cell share the same atmospheric forcing, therefore replicating the assumption of similar meteorological conditions of the space-for-time approach 12 . To match the CLM5 model resolution, the dominant land cover types for forests and non-forest of each moving window were upscaled to 0.5°using the ESA land cover **data** ( Supplementary Fig. 9). Because CLM adopted a different land classification scheme, we created a look-up table to convert CLM land cover to the IGBP classification scheme (Supplementary Table 3). The differences in the sensible heat flux (ΔH) between a specific forest and a non-forest type can be extracted from the sensible heat values of the corresponding PFTs."
18075776,14/15,2.0,0.933,"It would be remiss not to acknowledge that our study has several limitations. As previously discussed, it is impossible to tie the values espoused by proverbs to specific historical periods. Concurrence with proverbial messages may have changed over time. Furthermore, proverbs communicate the collective norm (culture outside the self) and do not address individual differences. Also, while our findings were consistent with extant literature on gender in Ghana, our quantitative research designcross-sectional **data** collected at one point in time-does not allow for the exclusion of the possibility of the influence of age and cohort effects in the survey data. Future research should address these constraints."
1563702,10/19,1.0,0.526,"The capacity of LDH-elevating virus to elevate serum colony-stimulating activity may not be unique, for even in the limited series of tests of other viruses in the present study, Newcastle disease virus was found also to stimulate elevation of colony-stimulating activity. Many viruses and perhaps other infectious agents may share a capacity to induce the development of elevated levels of colony-stimulating activity in the serum of the host animals. This would be in agreement with survey **data** on colony-stimulating activity in mouse and human sera, where serum activity has been found to be very low in germfree mice (11), to be high in mice from colonies with a high endemic rate of disease caused by pneumonia virus of mice, and to be elevated in humans in the acute stages of certain viral and protozoal infections. 1 The biological function of the colony-stimulating factor in the intact animal remains uncertain but its properties and occurrence suggest that it may be a normal humoral factor regulating leukopoiesis and that serum levels of the factor are elevated in acute infections when white cell changes are occurring as part of the host response to infection."
217125084,42/57,1.0,0.737,"A total of 365 MKK genes were retrieved from 51 plant species using bioinformatics approaches based on the presence of a conserved S/T-X 5 -S/T domain. Our phylogenetic analyses revealed that group A and B MKKs first appeared in the common ancestors of all green plants, while group C and D MKKs were the rear to arise along with appearance of land or seed plants, respectively, with subsequent divergence of Group E MKKs in flowering plants. It was noteworthy that Group B MKKs were very different compared to those of other groups in many aspects of structure, including exon/intron organizations, phase pattern and NTF2 motif in the MKKs, as well as the biological functions of NTF2 domain with MKK3 will be gradually lost the activity during the evolution despite the loss of this domain maybe affected interaction capability of oneself. The group A MKKs expanded during the evolution, through WGDs followed by diversifications, while group E MKKs expanded during monocots evolution through the ancient tandem duplications. These **data** revealed novel viewpoints about the function and evolution history of plant MKKs."
46936035,16/22,1.0,0.727,"The collagen morphology of hypertrophic scars was analyzed by Masson's trichrome staining. The initial hypertrophic scar showed dense, disordered collagen fibers and large numbers of fibroblasts. At week 8, hypertrophic scars treated with Shikonin or Silicone gel showed loose, parallel bundles of collagen fibers and decreased numbers of fibroblasts in the dermis, compared with the scars treated with saline (Figures 5A-D). Taken together, these **data** indicated that Shikonin reduced the scar area, decreased the epidermal and dermal thickness and improved the final outcome of the hypertrophic scars."
237649489,31/49,1.0,0.633,"Figure 6 .
6The spatial distribution of ecological key zone and ecological core zone.3.2. The Urban Expansion Simulation3.2.1. The Model Validation and Assessment Using the 2000 and 2010 actual map as the base **data** and the 2010 land use **data** as the initial state and driving factors of urban expansion, we predicted the 2018 urban development pattern (Figure 7d). The accuracy of the model was verified by using the 2018 actual pattern with the 2018 simulated pattern to judge the accuracy of the model. By comparing with the actual 2018 urban pattern
"
217125084,41/57,1.0,0.719,"Although mutations have happened in some genes, new and inactive MKK genes were by no means generated as expected previous reports indicated that a mutation of MKKs in serine or theronine residues gave rise to the abolishment of these kinase activity [37]. However, depending on the public tiling array **data** and mutant phenotypes, apparently, the function of AtMKK10 that is catalytically inactive is associated with pollen development despite the sequence change in phosphorylation site (Fig. 6b, c). According to our RT-qPCR experiments, BdMKK10-5 have same situation in its phosphorylation site is up-regulated after UV-B treatment (Additional file 20). More interesting, previous studies had shown that the average root growth rate for double mutant MKK10/MPK3 or MKK10/MPK6 was higher than anyone single mutant of them [55], and also the transcripts of MKK10 significantly changed after PPV-infected protoplasts [56]. More studied have been reported showed that part mutant MAPKK gene was involved with disease resistance in rice and ethylene-dependent cell death in maize, respectively, which can phosphorylate MAPK6 and MAPK3 in vivo [57,58]. Furthermore, AtMKK10 have experienced mutations in phosphorylation key active site and exhibited different expression profiles from AtMKK7/8/ 9 (Fig. 6a). So, the mutant paralogs might still maintain the kinase activity to downstream target proteins."
37841149,1/15,1.0,0.067,"To identify the binding partners of ROP54, we engineered an endogenous tagging construct that would add sequences encoding a 2ϫStrep 3ϫFlag epitope tag at the C-terminal end of the ROP54 gene (Fig. 3A). The tagged ROP54 properly localized to the rhoptry body, and therefore the strain was designated ROP54SF II (Fig. 3B). We additionally analyzed ROP54SF II by Western blotting, which revealed a doublet that was enriched for the slower-migrating band (Fig. 3C), suggesting that this is the primary product of ROP54. To determine if ROP54 interacted with the ROP5/17/18 complex or other members of the ROP kinase family, we purified ROP54 by using a Strep-Tactin column and eluted the ROP54 complex with desthiobiotin (10). Western blot analysis of the precolumn (pre) and elution (E) fractions with an anti-Flag antibody demonstrated a significant enrichment of ROP54 relative to the untagged control (Fig. 3D). The fractions were evaluated for known ROP kinases or pseudokinases (ROPs 5/18 as well ROPs 2/3/4 and ROP7), and none was enriched in our immunoprecipitation (IP)-Western blotting or mass spectrometry **data** ( Fig. 3E; see Table S2 in the supplemental material). These results suggest that ROP54 functions independently of the ROP5/17/18 complex and ROPs 2/4/7 on the PVM, although we cannot exclude more transient interactions that would have been disrupted during isolation. Mass spectrometric analysis of the ROP54 pulldown product did not identify any other known active kinases that may work in conjunction with ROP54. We did identify the small amounts of the inactive kinase ROP24 as well as another hypothetical protein with a predicted signal peptide (TGME49_237180), but tagging of these proteins suggested dense granule localization, and thus they were not pursued further (data not shown)."
237733208,12/51,1.0,0.235,"Through ordinary least squares (OLS) regression models, the Dickey-Fuller unit root tests incorporate a linear trend. Suppose the following AR (1) model [56]:
X t = ρX t−1 + ρ t , t = 1; 2; . . . .; n(1)
where
X 0 = 0, |ρ| ≤ 1:ρ = n ∑ t=2 X 2 t−1 −1 n ∑ t=2 X t X t−1(2)
The statistic to check the null hypothesis, p = 1, depends on a common OLS (ordinary least squares) t-test:
t =ρ − 1 Yρ(3)
The augmented Dickey-Fuller (ADF) stationarity test was first proposed by [57] and modified by [58] and is used to detect whether the **data** has a unit root. The augmentation can be done in the standard autoregressive unit root test (referred to as the ADF test) to assist general AR (p, q) models with unspecified orders [56]. The DF procedure, which was organized for the auto-regression presentations of familiar orders, remained asymptotically viable for a common ARIMA (p, 1, q) approach for p and q that are of unspecified orders."
253240026,20/31,2.0,0.645,"GO analysis of upregulated genes in the root showed that GO categories enriched at 10 days of Ti treatment are related to defense responses to biotic stresses (GO:0042742 defense to response to bacterium, GO:0071555 cell wall organization, GO:0006952 defense response, GO:0045087 innate immune response, GO:0050832 defense response to fungus, GO:1900150 regulation of defense response to fungus) and responses to osmotic stresses (GO:0009414 response to water deprivation, GO:0009651 response to salt stress) ( Figure 4B). Among the upregulated genes in roots, we found 23 genes coding for disease resistance proteins belonging to the nucleotide binding site-leucine rich repeat (NBS-LRR) family, which are receptors involved in the detection mechanism of multiple pathogens (DeYoung and Innes, 2006). We also found the upregulation of CALMODULIN BINDING TRANSCRIPTION ACTIVATOR 2, 3, and 5 (CAMTAs) and WRKY70 (Supplementary Table S3), which act as suppressors of the salicylic acid (SA) and jasmonic acid (JA) signaling routes respectively; both phytohormones closely related to pathogen defense responses (Li et al., 2004;Sun et al., 2019). Together, these **data** suggest that Ti sensitizes transcriptional responses involving a large number of genes related to pathogen defense, which expression may further be increased once the pathogen is perceived. Cell wall organization is another GO category (GO:0071555) that is enriched in the transcriptional response elicited by Ti in roots. Cell wall modifications could lead to increased rigidity of the cell wall and callose deposition that reduce the ability of pathogens to penetrate the cell wall, thus, reducing the severity of pathogen attacks."
21482556,5/8,1.0,0.625,"In order to define a physiological function for cell-to-cell communication in ensembles of bone cells, we examined hormonal responsiveness in uncoupled transfectants that maintained phenotypic characteristics typical of osteoblastic cells. PTH was chosen because it is a potent regulator of bone metabolism exerting a direct effect on osteoblastic behavior (42). In osteoblastic cells such as ROS, PTH, via binding to its receptor, activates multiple second messenger systems, including the cAMP-protein kinase A cascade (43). Indeed, we found that PTH stimulated cAMP accumulation in a concentrationdependent manner in ROS, as has been previously demonstrated (39,41). However, in antisense transfectants RCx4 and RCx16, cells exhibiting decreased Cx43 and, consequently, decreased coupling, PTH-stimulated cAMP accumulation was dramatically attenuated. Additionally, we found that subconfluent ROS and bG, cells that display decreased coupling, similarly demonstrated decreased cAMP responses to PTH. However, the cAMP response to PTH was greater in subconfluent ROS and bG than in antisense transfectants, probably because coupling was greater in subconfluent ROS and bG relative to antisense transfectants. Taken together, these **data** indicate that a decrease in cell-to-cell coupling contributes to decreased hormonal responsiveness in ROS."
252622102,18/27,2.0,0.667,"Family Study population are known to be relatively consistent over time (Chodur et al., 2016;Fretts et al., 2018;Kauffman et al., 2019;Kumar et al., 2016), so this may be a reasonable assumption. Additionally, the single follow-up assessment prevents us from estimating time of depression onset and time-varying confounding. Fourth, loss-to-follow-up was greater among male participants. Compared to females, males tend to have poorer diet quality and health behaviors and are less likely to report depression symptoms (Brave Heart et al., 2016;Noble et al., 2015). In our study, on average, those who were lost to follow up had fewer depressive symptoms at baseline and a slightly higher AHEI score than those with complete **data** (Appendix Table A1). Although this could have induced a positive, non-significant association between diet quality and reporting depressive symptoms, our sensitivity analysis using imputed outcomes did not offer evidence of this. Fifth, we were unable to exclude participants with possible postpartum depression because we did not have pregnancy information at follow up."
6519114,1/6,2.0,0.167,"Our initial analytical focus was on the differences in ecosystem carbon budgets when comparing symmetric versus asymmetric climate change. For this, we used four different scenarios 20 : ambient scenario corresponding to the historical recorded temperature **data** during the period of 1961-1990 (T amb ), symmetric warming (T sym ), double asymmetric warming (T asy2 ) and triple asymmetric warming (T asy3 ). The three scenarios for temperature increases were based on a combination of recorded recent temperature increases (SI: Figure S2) and the predicted future magnitude of temperature increases simulated by a regional climate model (RegCM3) under the A2 IPCC CO 2 emission scenarios (SRES A2) 40 (SI: Figure S3). In the second step, the interactive effects of changes in temperature, precipitation, and atmospheric CO 2 concentrations were investigated. The precipitation treatment had two levels: an ambient level corresponding to the historical mean precipitation amounts recorded during the period of 1961-1990 (P amb ), and precipitation change based on the 2071-2100 predictions from the RegCM3 (P cha ) 40 . The model MT-CLIM (Version 4.3) was used to compute meteorological variables not included in the standard weather station records and required by the Biome-BGC model 41 . The CO 2 treatment also had two levels: an ambient level corresponding to the historical concentrations recorded during the period of 1961-1990 (C amb ) based on the Mauna Loa measurements (http://co2now.org/), and a scenario taking into account the gradual predicted increase in atmospheric CO 2 concentrations from 626 ppm v in 2071 to 836 ppm v in 2100 (C inc ) as predicted by the SRES A2 emission scenario **data** 42 ."
236208828,18/27,1.0,0.667,"Shortly following reopenings across the country in late May 2020, the socioeconomic component of the SVI became an independent predictor of worse COVID-19 outcomes and follows a similar trend to the overall SVI throughout the duration of our analysis. There is emerging evidence using cell phone **data** demonstrating that lowincome communities have been less able to socially distance during the COVID-19 pandemic, likely due to a multitude of factors including less capacity to work from home, or to take paid or unpaid time off from work, and limited savings. 24 25 During the COVID-19 pandemic, **data** have suggested that Hispanic communities in the USA are particularly vulnerable to financial insecurities compared with other racial/ethnic groups due to their disproportionate representation in industries that have been most affected by the pandemic and having jobs that cannot be performed from home. 26 We notice that temporal trends in incidence and death per capita for communities with greater proportion of Hispanic residents closely mirror that of the socioeconomic component of the SVI and thus low SES may partially explain why Hispanic communities have had the worst overall COVID-19 outcomes for the duration of our analysis."
3287420,3/10,1.0,0.3,"In this 12-month longitudinal study, poor self-rated health was associated with more pronounced sickness behaviour, especially lower ratings of energy levels, and a worsening of sickness behaviour was associated with a worsening of self-rated health over time. In addition, poor self-rated health was associated with high levels of seasonal IgE and food IgE in both men and women and increased levels of perennial IgE was associated with a worsening of self-rated health over time. However, the **data** did not support the hypothesis that higher levels of the inflammatory markers F E NO, S-ECP and P-EDN would be associated with poor self-rated health. Thus, here we suggest the importance of sickness behaviour as a determinant of self-rated health by showing that the variables co-vary over a 1-year period in patients with allergic asthma. Furthermore, this study reveals a stronger association between IgE antibodies and self-rated health, compared to variation in the inflammatory markers F E NO, S-ECP or P-EDN, even though the importance of specific IgE for perceived health needs further investigation."
232291095,16/24,1.0,0.667,"This study has limitations, including its retrospective design. Asymptomatic infections went undetected before the implementation of universal testing. It is unknown whether the characteristics of that group differ from those included for analysis. In some cases, the illness may have worsened after discharge from the hospital and patients may have received care outside of our health system. ZCTAs were the area level unit used in our analysis. Spatial mismatch can occur between USPS ZIP codes and ZCTAs such that cases of SARS-CoV-2 are erroneously associated with nearby neighborhoods which may have substantially different socioeconomic indicators. 44 In addition, census **data** may underrepresent undocumented immigrants who are among the most vulnerable populations. Finally, we did not evaluate individual (patient-level) income, employment, household size, or educational attainment. Therefore, we were unable to identify patients with higher household incomes who may electively reside in less affluent neighborhoods to avoid being profiled."
2111254,9/20,1.0,0.45,"One limitation of our method is that the functional link of some kinase/phosphatase cannot be predicted because they have no signature. In other words, the expression level of downstream genes do not change upon deletion of the corresponding regulator. One explanation of this phenomenon is the buffering effect. For example, Mkk1 and Mkk2 are two redundant MAPKKs involved in the protein kinase signaling pathway that controls cell integrity. The deletion of either kinase has no significant effect, since the other one will take over its entire function. Another reason is that some kinase are inactive in normal conditions. This limitation can be compensated by measuring the expression level under conditions of induced stress or by constructing double mutation strains in which functionally redundant kinase are deleted simultaneously. Our method will gain additional power when such **data** becomes available."
3570750,5/9,1.0,0.556,"In conclusion, proteins of the femoral gland secretions of the common wall lizard show a sufficient level of variability to make them hypothetically suitable to be used as chemical signals of individual identity. Surely, this potentiality still remains a hypothesis that needs an explicit demonstration, since the occurrence of individual variability alone does not necessarily imply that proteins are effectively used as chemical signals, nor that they actually transfer information about individual identity: the variability is a necessary but not sufficient condition (Beecher 1989). Ad hoc behavioral tests with manipulated scents combined with in-depth biochemical analysis which allows protein identification are therefore necessary in order to infer their actual role in femoral gland secretions. In addition, only by widening the geographic sampling and by combining proteomic and genetic **data** it will be possible to quantify and disentangle the environmental and phylogenetic effects on protein composition.
"
237733208,18/51,1.0,0.353,"Particularly now, the severe hazards that present high risks to humans and the ecosystems are extreme climatic patterns [77]. Hence, with evidence showing that the severity of extreme climatic patterns has increased since the 1990s, these events are under serious consideration and gaining attention. As part of a time series analysis, the recognition of a monotonic trend has prime importance. For applying statistical methods, a speculative composition requires the detection of trends. Due to the repercussions of climate variability, the non-homogeneity in the trends of hydrological series was shown. Statistical tests assist in identifying trends in stochastic or non-random arrangements. Understanding their potential or size permits us to make an accurate decision regarding already present trends [78]. The **data** was analyzed through various procedures, which involved performing tests to detect trends, occurrences, and stationarity of the **data** for the whole Punjab region, the results of which are shown in Table 4. The main concern during trend detection is finding out whether the values of a time series dataset have a familiar fluctuation with the increase of time; to this end, the ADF test aims to evaluate whether the average values or variances of a series change with the time. Almost all analysis techniques must suppose amorphous stationarity in the datasets whether the methods are linear or not. Hence, it is compulsory to check the stationarity using some standard and finite modules. At the same time, the examination of non-stationarity may lead to some awareness of the actual physical implementations."
246493125,1/5,3.0,0.2,"The MODIS and MSG cloud cover **data** provide a combined measure of cloud cover fraction, but they do not separate different cloud types. By utilizing Sentinel-5P cloud **data** and a cloud classification scheme 30 , we are able to estimate cloud effects of forests with respect to different cloud types (see Methods). We find that globally, cloud effects are dominated by convective clouds in 45.01% of grid boxes, largely contributed by shallow convective stratocumulus clouds (39.10%) ( Supplementary Fig. 7). Regionally, the convection dominance becomes more prominent, contributing to 70.43% of cloud effects in the Amazon region."
155919788,5/8,3.0,0.625,"Response: As stated in our earlier response letter we have two reasons why we think our **data** is not suitable for such an analysis. First, snail fecundity should be estimated from several egg clutches laid over a longer time period rather than from one clutch. This is because the size of egg clutches varies a lot even within individual snails. Second, egg clutches with low egg numbers were not suitable for examining our main study question and thus not collected. Data from such clutches would be highly important for the suggested analysis."
53743789,15/44,1.0,0.341,"Our **data** suggests that the expressed Cry toxins did not solely induce starvation (as cause of death) in the presence of antibiotics, i.e., presumed absence of microbiota, as hypothesized by Mason et al. [21]. For O. nubilalis, already on day 4, survival was reduced to less than 50% on both Bt maize varieties and for S. littoralis on the Spanish Bt maize to around 60%. In the study by Mason et al. [21], however, starvation did not affect survival rates before day 6. However, in our experiments, continuous presence of antibiotics or only a pretreatment with antibiotics until the onset of the bioassays did make some although small differences. This was possibly because even when stopping the administration of antibiotics at the beginning of the bioassay, a carry-over effect may last for the tested five-day period, meaning that the reestablishment of an effective gut microbiota probably takes longer than the testing period. Antibiotics alone did not affect larval survival on non-Bt control maize varieties, which is in agreement with all other studies listed in Table 1."
1520137,28/35,2.0,0.8,"One may wonder whether the sensitivities in the 2AFC task could be derived as the derivatives of the psychometric function (the yes rate) observed in our yes-no task using the same stimuli [44]. The answer is not so. First, it is likely, as discussed earlier, that different mechanisms are involved in input discrimination (for assessing sensitivity) and object inference, such that the input sensitivities and yes rates may not be so simply related. The second reason for the negative answer is the following. The 2AFC tasks were typically performed in blocked sessions, each having only a single contextual condition, while our yes-no design randomly interleaves trials of the different contextual conditions, such that observers compensate fewer ''yes'' responses in one contextual condition by more ''yes'' responses in another within a single session. Hence, the yes rates in one context is influenced by the other contexts interleaved within the same experimental session. Consequently, the three yes rate curves in the same no context condition in our three experiments are different from each other, and none of them could be simply related to the sensitivites in the 2AFC task performed in blocked trials. Recently, Polat and Sagi [45] also found, by a yes-no design, different biases to respond ''yes'' for a gabor target in different colinear contexts (in terms of different target-context distances), when trials of different contextual conditions were interleaved. In comparison with their study, the current study additionally reveals how this bias depends on the contextual contrast, how a Bayesian model can explain the data, and our additional **data** and the model have enabled us to show that there is no colinear facilitation or suppression of target contrast in such a visual inference task."
53380409,28/119,2.0,0.235,"Simulated background event samples are used to derive the main background estimates in the case of analyses in the lν, ll, lνll, and llll channels and to extrapolate backgrounds from control regions in the analysis of the other channels. In other cases, the **data** are used to extract the normalization and/or shape of the background distributions. Although the production of background MC samples differed somewhat depending on the specific analysis, most MC samples were produced as follows. Diboson (WW, WZ, ZZ) events were generated with SHERPA [37] or POWHEG-BOX; W þ jets and Z þ jets events were generated with SHERPA for up to two partons at NLO and up to four partons at LO using the OPENLOOPS [38] and COMIX [39] programs, respectively. The production of top-quark pairs and single top quarks was performed at NLO with POWHEG-BOX. For the lν and ll channels, the dominant DY background was modeled using POWHEG-BOX with next-to-next-to-leading-order QCD and NLO electroweak corrections. More specific details can be found in the papers for each analysis."
238834501,12/19,1.0,0.632,"After witnessing the eclipse in La Serena on July 2nd, 2019, we were interested in finding out how much the atmosphere's surface layer had cooled during the event. Observers reported that they felt colder during the eclipse than before, but that does not necessarily imply that the air temperature dropped considerably, since much of the sensation may be due to an experienced reduction in direct radiative heating of the body. CEAZAMet operates a monitoring network with many stations inside the belt of totality of this eclipse which provided us with near-surface air temperature data. However, no 'obvious' pattern of change, such as a pronounced dip in the temperature curve, is consistently discernible at all or a majority of the stations. The eclipse occurred so close to sunset that temperatures had started dropping before C1 and little radiative energy was available after C4 to raise temperatures again. Furthermore, any features of the **data** from the day of the eclipse which could potentially be www.nature.com/scientificreports/ interpreted as dips in temperature do not stand out against the general background of intra-diurnal variability in the Coquimbo Region. This is because the dominantly southerly wind alternates frequently between a slight on-and offshore flow, which brings with it strong advective temperature changes since a cold ocean borders a strongly heated land surface."
238581401,20/34,1.0,0.588,"Interestingly, the potential of MTs as detoxifying proteins has been known for decades and this function has also been linked to possible resistance to some chemotherapeutics [31][32][33]. The detoxifying ability of MTs has been reported even for some nonmetal-based drugs. Chemotherapeutics that are sensed and bound by MTs are neutralized before reaching their intended target(s) and thereby become clinically ineffective. Thus, MT expression represents potential predictive biomarkers of resistance to specific treatments [34,35]. In light of these facts and our **data** presented here, CBD usage might be a relevant factor to be kept in mind for cancer patients not only undergoing the trials with DSF-repurposing therapy but also treated with some standard-of-care chemotherapy drugs."
