corpusid,section,subsection,section_pos_in_pct,text
18625586,14/35,1.0,0.4,The depth of each edge is computed in constant time with a lowest common ancestor query performed with the **data** structure in [27]. The SPQR-tree Decomposition step can be performed in linear time [23].
245105154,7/25,1.0,0.28,Reduction in network throughput when the ADR is employed [9] A contention-aware ADR with restricted usage of **data** rates.
201251303,1/10,1.0,0.1,"Spatial dependence is the measure of the degree to which one object correlated to other nearby objects. It plays an essential role in a wide range of empirical economic studies (Yu, 2017), such as regional and urban economics, environmental and public health (Jerret et al., 2010), social networks (Wong et al., 2006) and agricultural (Holloway et al., 2002). Ignoring the spatial dependence in the **data** may lead to inefficient, and or biased and inconsistent estimation (Anselin and Florax, 2013). Spatial regression is the formation of a regression model using location data. In spatial regression, observations at a site depend on observations located in other adjacent locations, so that there are spatial autocorrelation and spatial heterogeneity. In the presence of spatial autocorrelation in a model, a least square method cannot be employed to estimate the model parameters due to biased and inconsistent estimators. In many applications, we have to model dependent variables that reflect binary outcomes generated by spatially dependent processes. Spatial dependence in binary outcomes result in a situation were observed at one location are similar to others at nearby locations. Holloway, Shankara, and Rahman (2002) show that binary outcomes regarding the adoption of an agricultural program by Bangladeshi rice producers exhibited spatial dependence. One of probit variant models which focused on spatial autoregressive is Spatial Autoregressive (SAR) probit model. As well as spatial autocorrelation and if **data** varies spatially, it is reasonable to think that variances may vary also. Models typically imply heteroscedasticity and autocorrelation, but some specifications include autocorrelation without heteroscedasticity. Heteroscedasticity can be a potential problem in a spatial model with discrete dependent variables and makes the standard probit estimator inconsistent."
27068907,4/25,1.0,0.16,"Communication module: The type of this module has a significant influence on the stability and reliability of the wireless network. This paper chooses to use the JTT-4432 wireless transceiver module, which is very small and easily embedded in the integrated circuit board. The module uses a standard 1.27DIP interface, which operates at the voltage of 1.8V-and consumes low power. There are many operating modes that can be selected as needed. In the standby mode, the operating current is 15mA, while in the transmission mode, the operating current is 30mA. With a sensitivity of -118dBm, it supports one-to-many communication, and realizes the programming function of all registers with ""burst"" **data** transmission. The communication module satisfies the working requirements of the temperature sensor as it employs high precision peripheral components, can work in a very complex environment, and features low power consumption."
249258070,91/119,1.0,0.765,"This study relies on CFS **data** provided by the Houston Police Department (HPD) based on records from their Computer Aided Dispatch (CAD) system. While CFS **data** may not capture all activity an officer engages in, these **data** are one of the best resources available to understand both conventional police activities and officer proactivity (Lum, Koper, et al., 2020;Wu & Lum, 2017;Zhang and Zhao, 2021)."
2423505,1/23,1.0,0.043,"The shortage of labeled **data** is a fundamental problem in applied machine learning. While huge amounts of unlabeled **data** is constantly being generated and made available in many domains, the cost of acquiring **data** labels remains high. Even, worse, sometimes the situation makes it highly impractical or even impossible to acquire labelled **data** (e.g. when the underlying distribution is constantly changing)."
134689280,5/20,2.0,0.25,"This realisation must not be seen as an excuse not to produce the best possible metadata and **data** (re)presentation. Nor will this realisation change the fact that each specific archaeological project may allow for more information being recorded or the same information being recorded in a more useful way. Most significantly, if the archaeological survey map is the end product of a project, it would be fair to expect that it is being prepared in a best possible way to enable flexible future potential use. With the wealth of mapping conventions and symbologies available, especially in this digital age, we have far from exhausted the possibilities to improve on how physical information is conveyed on our maps. 3"
246165803,27/45,1.0,0.6,"This system proved to detect anomalies and create geospatial **data** visualization to represent the condition of the streets on two tested avenues. While the proposed research hypothesis proved true, this project has vast areas of opportunity, potential improvements, and further research to scale a system to a whole-city level. One of the new aspects of this project is the cloud solution. The design and implementation of cloud services to host the website are needed for the visualization tools and the creation and maintenance of a database, relational or not, as well as the complementary systems necessary for the operation of the proposed **data** recovery and analysis platform."
229722484,9/39,3.0,0.231,"In our experiments, we have used α = 1 that is the **data** were sent by using a single iteration. In fact, the interface throughput was very stable since we have performed our experiments in the best case scenario where the WiFi was delivered via a dedicated access point that was in Line of Sight with the sender. There was no interference caused by other surrounding WiFi. The 4G main antenna was in Line of Sight 500 m away from the cell phone. We also noticed that the throughput was greatly improved by dividing each part of **data** d k,I i (to be sent by the interface T i at iteration k) into smaller chunks {p 1 , . . . , p n }. We added to each p i the header needed to rebuild the message at the recipient side. The size of the part p i was chosen as large as possible to increase the throughout, but also small enough to avoid fragmentation by the underlying layers."
245105154,5/25,1.0,0.2,"If the N step < 0, the algorithm increases the TP to its highest possible value. Nothing is done to the SF at this stage since LoRa end devices already have automatic **data** rate decay."
236196766,25/47,1.0,0.532,"In this paper we have presented GrimoireLab, an extensible and modular open source toolset which offers (i) automatic and incremental **data** gathering from a large set of tools used in software development, (ii) storage and enrichment of the retrieved data, (iii) identities management, and (iv) **data** visualization and reporting to allow inspecting specific aspects of software development. GrimoireLab relies on different components that can be used together or standalone. It also may help researchers to enhance reproducibility of their studies, and traceability of their data. GrimoireLab reimplements and extends previous approaches to create a mature platform, currently used in commercial and academic settings."
549001,4/36,1.0,0.111,"Despite the fact that MPC model is rather new, computing matching is an important problem in this model, as the above mentioned two papers demonstrate. This is further witnessed by the fact that the distributed and parallel complexity of maximal matching has been studied for many years already. The best deterministic PRAM maximal matching algorithm, due to Israeli and Shiloach [27], runs in O log 3 n rounds. Israeli and Itai [26] gave a randomized algorithm for this problem that runs in O(log n) rounds. Their algorithm works as well in CONGEST, a distributed message-passing model with a processor assigned to each vertex and a limit on the amount of information sent along each edge per round. A more recent paper by Lotker, Patt-Shamir, and Pettie [32] gives a (1+ϵ)-approximation to maximum matching in O(log n) rounds also in the CONGEST model, for any constant ϵ > 0. On the deterministic front, in the LOCAL model, which is a relaxation of CONGEST that allows for an arbitrary amount of **data** sent along each edge, a line of research initiated by Hańćkowiak, Karoński, and Panconesi [22,23] led to an O log 3 n -round algorithm by Fischer and Ghaffari [20]."
249258070,103/119,2.0,0.866,"Additionally, Maskály et al. (2021) collected survey **data** from police executives in 27 countries around the world to assess the effects of COVID-19 on police organizations and activities. Their findings indicated that, by summer 2020, responding organizations experienced at least some changes to problem-solving or community policing activities (83%), patrol strategies (78.3%), traffic stops (68.2%), officer-initiated activities (60.9%), special operations teams' activities (54.1%), handling CFS (43.4%), and use of tactical teams (34.8%). Collectively, these results demonstrate that routine police activities have been impacted by the COVID-19 pandemic. Such changes have also led to empirical investigations of how police activities have changed since the start of the pandemic."
25183918,1/7,1.0,0.143,"Subcategorization **data** has been crucial for various NLP tasks. Current method for automatic SCF acquisition usually proceeds in two steps: first, generate all SCF cues from a corpus using a parser, and then filter out spurious SCF cues with statistical tests. Previous studies on SCF acquisition have worked mainly with written texts; spoken corpora have received little attention. Transcripts of spoken language pose two challenges absent in written texts: uncertainty about utterance segmentation and disfluency. Roland & Jurafsky (1998) suggest that there are substantial subcategorization differences between spoken and written corpora. For example, spoken corpora tend to have fewer passive sentences but many more zero-anaphora structures than written corpora. In light of such subcategorization differences, we believe that an SCF set built from spoken language may, if of acceptable quality, be of particular value to NLP tasks involving syntactic analysis of spoken language."
236196766,17/47,8.0,0.362,"-New **data** sources. Supporting a new **data** source with GrimoireLab amounts to building some modules which integrate with the rest of the system. The process starts by building a new Perceval client, which will implement a Python generator that will retrieve **data** from the intended source, and produce dictionaries with a common structure. This client usually will automatically plug into the Perceval backend, producing JSON documents that will be stored in Elasticsearch by Arthur and GrimoireELK. Then, enrichment code has to be inserted in GrimoireELK so that enriched indexes can be produced, usually by selecting which fields from raw items should be copied, or transformed, into fields in the enriched index. If identities are to be managed, the appropriate calls to SortingHat will be included in this code too. Finally, new visualizations have to be produced in Kibiter to show the **data** in these new enriched indexes."
129549588,1/17,1.0,0.059,"Rainfall is the main source of water supply, and the time and space distribution characteristics of it is one of the main reasons that composed of the temporal and spatial distribution characteristics [1]. The actual situation shows that in the same climate zone, the same river basin, rainfall is obviously variable in different time and space [2], especially in the mountain plateau, rainfall is significantly different in the factors as longitude and latitude, water system (reservoir, rivers, lakes), the run of the mountains, slope aspect and altitude change, it is the space variability of rainfall. The rainfall spatial distribution of some basin exists the obvious differences, especially in the dry regions [3]. The preliminary analysis of space variance is to understand the change rule of the natural factors in the changeable environment, so that it is good to the related research. The analysis research of the space variation law of rainfall is based on the actual observation rainfall **data** in a period, and to analyze the space mutation characteristics of the characteristic parameters, its own parameters and the relationship of all the parameters in the space. The rainfall distribution and the distribution of the vegetation have a lot of correlation, it is usually like that the area of higher plant coverage will have a corresponding rainfall, and the area with more rainfall, plant growth power and coverage rate in the ground is higher than that the less rainfall region [4]. In the mountains district, human activities attach more influence to the ground runoff, soil and water loss and landslide. Therefore, only if the spatial distribution law of rainfall fully understood in this area, that can be reasonable allocation and use of water, and give full play to the ecological and economic benefits of water resources, and do service for the human production and life."
249258070,37/119,2.0,0.311,"Second, a significant increase was observed for violent crime calls. This finding was counter to some of the initial studies using CFS **data** to examine trends in aggravated assaults (Ashby, 2020; Mohler et al., Table 3 Interrupted time series analysis using ARIMA models. 17.53*** 2020) after the initial onset of COVID-19. This discrepancy could be due to measurement differences as our measure also included shootings in addition to different types of assaults. However, these initial studies only examined trends until April or mid-May of 2020 and were perhaps unable to account for longer term effects of the pandemic. For example, recent research found an increase in gun violence from the beginning of the pandemic through March 2021 across several U.S. states, including Texas generally and the Houston region specifically, when compared to the same time-period the year prior. The increases in gun violence were attributed to both prolonged psychological distress and increased gun sales resulting from the pandemic (Ssentongo et al., 2021). The current results also suggest that COVID-19 was associated with increased demands for police responses to violence, even after the initial wave of the virus. Third, the findings indicated that officers were engaged in more frequent self-initiated patrol activities compared to the pre-pandemic data. This increase remained after the death of George Floyd (when compared to pre-pandemic data), but at a lower rate. These observed changes to proactive patrol could also be attributed to changes in the routine activities of citizens. Again, the **data** showed that three of the reactive call types significantly decreased post-pandemic and another three reactive call types experienced no changes in frequency. As Ashby (2020) noted, a reduction in reactive CFS could create additional time for officers to focus on other tasks, such as proactivity. The current results may also lend further support to the findings from Lum, Koper, et al. (2020) demonstrating how proactivity is often manifested as generalized patrol even after the pandemic, as well as Maskály et al. (2021) results showing increases in directed or extra patrols since COVID-19. While there was initial concern that the pandemic may have necessitated a move to precautionary policing, a recent survey revealed that citizens are not supportive of reducing preventative patrol even during the pandemic . In this regard, decreases in reactive demands for police services coupled with citizen expectations of police services during the pandemic could account for this increase."
38256305,4/49,1.0,0.082,Satellite Remote Sensing (RS) **data** and Geographical Information System (GIS) software have a huge potential and wide application in assessing and categorizing natural hazards [37][38][39][40]. GIS integrated remote sensing **data** and geospatial analysis can be used to infer factors related to the occurrence of major earthquake shocks and/or earthquake-induced secondary effects. The secondary 
12790199,6/21,1.0,0.286,"There are two ways to satisfy ""Group the green block and the red apple"": either the robot can lift the red apple and place it near the green block, or it can lift the green block and place it near the red apple. The planning system selects between these alternatives based on prior **data** about objects with the given attributes (green, red, block, and apple). The plan tree is constructed using the choice with the highest predicted success likelihood. The planning system's search will produce a series of action processes, which are interaction processes that issue motor commands and monitor their progress."
246863515,1/44,1.0,0.023,"However, learning long-term treatment effects is very challenging in practice, since long-term outcomes are often observed only after a long delay. This is especially a problem for randomized experiments, because experiments usually have relatively short durations due to cost considerations. For example, industry online controlled experiments (i.e., A/B testing) usually last for only a few weeks, so practitioners commonly recognize the inference of long-term effects as a top challenge [Gupta et al., 2019]. In contrast, observational **data** are often easier and cheaper to acquire, so they are more likely to include long-term outcome observations. Nevertheless, observational **data** are very susceptible to unmeasured confounding, which can lead to severely biased treatment effect estimates. Therefore, long-term causal inference is very challenging with only a single type of data, either due to missing long-term outcome (in experimental data) or unmeasured confounding (in observational data)."
207778550,3/48,1.0,0.062,"When the degree of correlation exceeds a critical value, depending on the data, it may cause the well-known effect that the resulting mean lies outside the **data** interval and its uncertainty decreases, see for example [4]. In the field of nuclear **data** this phenomenon is also known as Peelle's Pertinent Puzzle (PPP) [5]. This effect is mainly related to an incorrectly constructed covariance matrix from measurement observables, which may suggest that the used statistical model is not adequate to describe the **data** [6][7][8][9]. As a practical matter, in nuclear **data** evaluation physically unreasonable evaluated results may be generated by the least-squares method in certain extreme cases (strong correlations and discrepant input data) if no compensation for PPP is applied."
226239351,31/37,2.0,0.838,"Window evaluation may give **data** also for technology evaluation. Assume that an MT technology has been used for building an MT system for the language pair a-b and the question is raised how good a quality that technology would provide for another language pair c-d. Polished rough translations show the final quality for the pair a-b for a given text type. If a and b are structurally more distant from each other than c and d, window evaluation tells indirectly how good a quality is achievable for the pair c-d for a similar text type. If, on the other hand, c and d are more distant from each other than a and b, window evaluation remains silent."
202915961,1/6,2.0,0.167,"Mapping is a visual way to reflect the patterns of spatial and structural distribution of vegetation. The complexity of mapping of vegetation cover is due to its heterogeneity and complex structure, seasonal dynamics, variability under the influence of natural and anthropogenic factors. Thus, the most important problem of mapping the vegetation cover is operative to obtain reliable information about its spatial characteristics and condition. The use of remote sensing **data** is one way to quickly obtain **data** for mapping plants. Currently this method is actively used and developed."
55648852,20/40,3.0,0.5,"Once the Cube database is organized in the new format, we plotted all shots registered at one station during one day using Matlab tools. This way of representation allows us view the movement of the vessel and to estimate the acoustic wave (1.5 km/s) registered on the stations near the coast. Indeed, controlling the arrival time of the acoustic wave is a simple and very effective procedure to check that the GPS **data** times are correct, and that there is synchrony between the GPS **data** time of the air-guns and the stations."
17671315,25/32,1.0,0.781,"Figure 3 :
3Targets and collected **data** before pre-processing
"
150005643,7/12,1.0,0.583,"Factor 2: General versus Word-Specific Knowledge General Word Knowledge General spelling knowledge progresses from smaller to larger units: phonemegrapheme (1 or 2 letter) connections, phonological and orthographic onsetrime correspondences within syllables, and morphological analyses of root words and affixes (Davis & Drouin, 2010). The comparative frequency of legal letter groups (orthotactics) (Conrad, Harris, & Williams, 2013)  sensitivity to orthotactic patterns and the relative statistical frequency of cooccurring grapheme patterns (Treiman & Kessler, 2013). As an illustration of this general sensitivity, **data** from an analysis of superior, average, and poor spellers (Silliman, Bahr, & Berninger, 2013) revealed that a poor speller in grade 1 spelled the compound careless as ckault, which shows the child is struggling with two critical aspects involving the grain-size of the compound. First, the child appears to parse the compound inappropriately, representing it as a single syllable. Second, it is orthographically plausible to represent the k sound with ck; however, in American English, ck can only occur after a short vowel; hence, this child's misspelling represents an implicit awareness of permissible orthotactic sequences, but not their constraints on word position. Statistical learning manifests early in learning French as well. In French, like English, consonants cannot double in word-initial position. Research showed that children recalled items without doublets better than they recalled those with doublets (Pacton et al., 2014)."
235829209,1/47,1.0,0.021,"Consider a different scenario: an unknown nonlinear dynamical system is encapsulated into a blackbox and only an ensemble of trajectories (input and output data) are available. Comparing actual trajectories to interpolated trajectories is one way to gauge chaos. A typical method to interpolate from known trajectories is to build a surrogate model with machine learning techniques. A surrogate model needs to be established first, then predictions can be made by evaluating trajectories with given initial conditions. This procedure is known as ""supervised learning"" [2]. To validate the model, the **data** is often randomly split into two clusters: a large training set and a small testing set. A model is then constructed from the training set. The performance of the model, i.e., the prediction accuracy, is measured by comparing the testing **data** against its prediction. The performance of the model depends on the type and complexity of the model, the volume of training data, the algorithm used for training, etc."
9847410,3/4,1.0,0.75,"Raja Parasuraman's pioneering work led to the emergence of Neuroergonomics as a new scientific field. Neuroergonomics is defined as the study of the human brain in relation to performance at work and everyday settings (Parasuraman, 2003;Parasuraman and Rizzo, 2008). Since the advent of Neuroergonomics, significant progress has been made with respect to methodology and tools for the investigation of the brain and behavior at work. This is especially the case for neuroscientific methods where the availability of ambulatory hardware, wearable sensors, and advanced **data** analyses allow for imaging of brain dynamics in humans in applied environments."
117171389,10/36,1.0,0.278,"Spectrum congestion in millimeter-wave bands are not yet severe; however, frequency bands are allocated to various radio services. In addition to remote sensing and radio astronomy, high-speed wireless **data** transmission technologies using 90 GHz bands have been actively developed for connecting high-speed trains and remote access units (RAUs). This implies that radio interference at 90 GHz would be an issue in the near future. In the linear cell radar system, comprehensive RAU control would be useful to suppress interference between the RAUs. The beam direction of each RAU could be controlled by a central control unit to avoid such interference. All the RAUs could be connected to the central control unit through optical fiber links. However, strong interference would occur, by strong radio-wave reflection from a smooth surface on an aircraft. Figure 13 shows an interference model in a liner cell radar system to calculate the ratio of a desired signal from an FOD and an undesired signal from another RAU located at the opposite side of the runway. The beam cross-section was assumed to be Gaussian with a 1-degree FWHM (full width half maximum). The radar cross-section of the FOD was assumed to be −20 dBsm. Figure 14 shows the ratio between the desired and undesired signals (D/U ratio). The possibility of interference would be roughly estimated by this calculated D/U ratio. If the beam angle difference was smaller than 1 degree, the D/U ratio would be smaller than 0 dB. Thus, the angle difference between the RAUs should be larger than 1 degree to suppress the interference described in Figure 13."
134689280,11/20,1.0,0.55,"It is important to recognise that material evidence is still a category of empirical information and therefore adheres to an empirical tradition of knowledge production (cf. supporting Smith's (2015) 'better arguments'). The usual mode of conduct that sees archaeology interpret data, even if we can identify various archaeological **data** as unwittingly interpretive data, 6 has relied heavily on correlating analogous information. Citing ethnographic, (ethno)historical, and experimental sources of information (used as analogous verification for interpretations), Nicholas and Markey (2015) develop an argument for the use of 'traditional' or 'indigenous' knowledge in archaeology. Questions can certainly be asked about to what extent treating evidence empirically is the only valid structure of reasoning. A critical realist would not deny indigenous knowledge causal power. In explanation (why something happened or occurred in that way), indigenous knowledge will play an equally valid role alongside history, personal agencies and memories, sociocultural systems and categories, and human-environmental relationships, both internal and external to the situation or phenomenon being studied. What such knowledges demand is a structural linkage of that understanding to archaeological evidence. In this chapter, archaeological evidence has become material evidence, and all we know about this evidence is that it refers to a presence to human beings situated in the past. Therefore, the empirical information we are restricted to is material presence (see Vis, under review, 2016)."
252484412,2/5,3.0,0.4,"Finally, machine learning algorithms that process **data** collected through dating apps and social media are now able to provide individuals with suggestions of events, activities, and even specific partners tailored to their sexual preferences and identities."
565361,4/29,1.0,0.138,"The historical milestones in the search for uniform brightness and lightness scales are described in Wyszecki and Stiles [12, pp. 493-499]. Typical experiments determine these scales either by a process of repeated bisection of the scale extremes or by moving up in increments of a JND. A cube-root power law relation between brightness and luminance provides a satisfactory fit for most experimental **data** and, therefore, has the most widespread acceptance at present [12, p. 494]."
236963055,1/15,1.0,0.067,"The improvement of information technology infrastructure, and the improvement of the ability to analyze environmental **data** lead an organization or a business to achieve a competitive advantage (Grover & Kohli, 2013). Although the dimensions of digital transformation are numerous, those components that have impact on businesses and different industries, and have been considered by researchers and managers of organizations, are recognized as industry 4.0, presented in 2011 (Hofmann & Rüsch, 2017). Ronaghi and Forouharfar (2020) believe ""The concept of 'Industry 4.0' is directly related to the installation of smart equipment and instruments for optimal controlling of resources, as well as increasing efficiency besides improving flexibility"" (Ronaghi & Forouharfar, 2020, p.2). The presence of time stamps in the blockchain structure prevents any distortion and falsification of information without the knowledge of stakeholders. Therefore, this collective responsibility increases the security and reliability of **data** (Raval, 2016). Using distributed, open-source, peer-to-peer systems, blockchain has the potential to create cleaner economic processes and harmony and balance between the economy, society and the environment . On the other hand, due to the distribution of information in the blockchain network, the method of interaction between users, energy consumption and waste of resources are among the challenges of using this technology . Given the features and challenges, this technology can affect sustainable development (Schulz et al., 2020)."
236522469,5/33,3.0,0.152,"Therefore, tests were performed by reducing or increasing thresholds that are functions that limit the results of the CNN output. Values equal to 1 suggest maximum identification in the model outputs, which can lead to the identification of species that are not recognized in the field, and values of 0 suggest no identification of any species, so manual adjustment of the Threshold is essential for fine-tuning the model output; this will help prevent outputs from presenting results that will be considered false-positive. After initial training, we observed that modifying the threshold resulted in non-recognition of some species or false recognition. This led to a training model with variation in the number of species and thresholds. All results were compared with field **data** to obtain a model that best reflected real conditions of the studied area. Herein, thresholds modify the output according to input limits. The network receives inputs, then applies a linear combination, and, if that combination is greater or less than the specified limit value, it will produce an output of 1 or 0, respectively. Therefore, results with low probabilities would be rejected. Equation 1 represents the threshold function, where Sigma (∑) is the sum of input (x) and weight (w) pairs.
output = 0 se ∑ i w i x i < Threshold 1 se ∑ i w i x i ≥ Threshold(1)
"
226239351,31/37,1.0,0.838,"The figures in Table 5 are not informative for the casual reader. For a system engineer they provide relatively straight-forward **data** on progress. When quality distances are measured regularly, using similar, general text type, the numerical generic distances should demonstrate a decreasing tendency. Since structural distances are further divided into subclasses at Kielikone (see Figure 3), the numbers tell how mature the different transfer parts are and where attention should be focused."
88514824,2/12,1.0,0.167,"Thus, we develop a Bayesian scaling estimation method with non-decimated wavelet transform (NDWT) motivated by real-life signals that are known to possess a certain theoretical degree of self-similarity. Bayesian approaches have been previously employed in this context. The Hurst exponent for Gaussian **data** was estimated with a Bayesian model in [11,2,4]. Holan et al. [7] developed a hierarchical Bayesian model to estimate the parameter of stationary long-memory processes. A Baysian model for the parameter estimation of auto-regressive fractionally integrated moving average (ARFIMA) processes [9] are discussed in [6,19,16]. These models are based on time domain data. However, the de-correlation property of wavelet transforms facilitates a simplified model construction, and multiple wavelet-based Bayesian techniques has been developed. Based on a Bayesian approach, Vannucci and Corradi [23] estimated parameters for long memory process with a recursive algorithm and Markov chain Monte Carlo (MCMC) sampling. A Baysian wavelet model for ARFIMA processes is illustrated in [10]."
565361,17/29,1.0,0.586,"With the advent of HDTV, the problem of negative lobe truncation in the camera sensitivities is to be entirely eliminated by implementing matrix transformations of recorded color tristimuli. The gamma-correction mentioned in Section III-A1 has still been retained due to its perceptual benefits. Instead of YIQ, an opponent color space encoding for gammacorrected RGB **data** has been standardized as the YCrCb space [51]. This space has also been used frequently in recent work on image compression."
244631546,5/16,1.0,0.312,"It can be seen from the above, the seq2seq model converts the input sequence into a fixed-length semantic vector C, and then decodes the semantic vector C to generate a sequence Y [11]. But the length of the semantic vector C is fixed, so **data** loss will occur when the sequence is generated. This article adds an attention mechanism to the seq2seq model. In the encoding stage, the input sequence can not only be transformed into a fixed-length semantic vector C, the input sequence X i will correspond to a different semantic vector C i . In this way, the **data** loss will be reduced when generating the sequence [10] (Figure 4). The abstract generated in this way is more similar to the abstract generated after manual re-understanding, which is more in line with the author's original intention and high intelligibility [12]. At the same time, it conforms to the characteristics of English long reading."
235829209,25/47,3.0,0.532,"Surrogate models have been widely used in studying nonlinear dynamical systems [3,4,5,6,7,8], including charged particle motion in modern accelerators [9,10,11,12,13,14,15]. These models are obtained by training on either simulated **data** or experimental data, which have a high computational demand or require complicated experimental processing. If models can predict the dynamical system properties accurately with reduced resource requirements, they can be used for more efficient applications, such as optimization problems. Improving the prediction accuracy is the highest priority in these applications. In contrast to these existing approaches, the main advantage of using data-driven chaos indicators is that the requirement on the absolute accuracy of surrogate models is less demanding, and therefore can be structured with less complexity and data."
249258070,41/119,1.0,0.345,"The current inquiry adds to the body of knowledge in this area by exploring potential changes to both reactive and proactive officer activities brought on by the pandemic using CFS **data** from Houston, Texas collected from January 1, 2018 through December 31, 2020. This study is informed by routine activity theory and perspectives on proactive policing. Trends are examined for seven different call types: violent crime, property offenses, disorder incidents, suspicious incidents, traffic-related activities, service-related activities, and non-crime events. In doing so, observed trends can be compared to the other large jurisdictions to further our understanding of how the pandemic has impacted demands for police services (e.g., Ashby, 2020). We also examine trends in officer proactivity through officer-initiated activities identified in the CFS **data** performed by three units: patrol, specialized crime investigation units, and the department's specialized response unit. This provides a unique look into how COVID-19 may have influenced officer-initiated activities."
22512771,12/24,1.0,0.5,"Static ITV+5/midV: Actual target position **data** are ignored for both delivery and dose accumulation. For ITV+5, the dose is calculated based on the dose-influence **data** for the reference phase only. For midV, the dose is calculated for the midV phase, respectively. The accumulated dose represents the planned dose distribution for PTV ITV+5 /PTV midV ."
38256305,20/49,2.0,0.408,"In the near future more Sentinel radar images will be available from ESA with different acquisition times and illumination geometries. These should be continuously evaluated and integrated into the existing database, adding to the refining of the tectonic pattern of this area. Satellite imagery can serve as a georeferenced base for mapping linear features related to subsurface structures, thus contributing to the structural inventory. GIS-integrated evaluations of different satellite **data** have contributed to the detection of subsurface structures in the Koyna area. It has also delineated areas prone to potential damage."
245864793,17/42,1.0,0.405,"The control architecture of the CardioVR-ReTone was developed to allow the deployment of several exoskeleton control modes: assistive, partially assistive, and resistive. An industrial open controller manufactured by Siemens, CPU 1515SP PC2, was considered the main control unit. The PLC had a CANOpen communication module, used to connect with every actuator EPOS4 controller and several IOs modules used to connect the signals from the exoskeleton joysticks and mechanical safety limit switches mounted on the exoskeleton's structure. The mechanical safety limit switches were used to activate the safe torque off functionality of the actuators in cases of malfunction, considering the positioning process. The open controller operating system hosted the VR engine and Simulink. Simulink ran the kinematic algorithms and sent the positioning, speed, and torque **data** to every joint actuator controller. Feedback was received from every actuator controller and sent back to the Simulink Kinematics algorithm. Surface EMGs placed on human arms sent information about muscle activity using Bluetooth to the open controller, which fed the **data** to Simulink for processing and torque adjustment. The architecture of the CardioVR-ReTone operating platform was based on a distributed control approach; the ROS (Robot Operating System) platform is currently considered the first option for implementing control-related functions."
244314113,7/8,1.0,0.875,"Anak Rasa bangga dan cinta akan bangsa dan negara dalam diri seseorang perlu ditanamkan sejak usia dini. Tujuannya agar sejak kecil, anak-anak mengenal negara dan bangsanya sendiri dan memiliki semangat untuk menjaganya. Dengan sikap dan tingkah laku yang bermanfaat bagi kepentingan masyarakat dan menghindari penyimpangan-penyimpangan sosial yang **data** merusak nilai-nilai kebudayaan."
249258070,101/119,1.0,0.849,"The current inquiry adds to the body of knowledge in this area by exploring potential changes to both reactive and proactive officer activities brought on by the pandemic using CFS **data** from Houston, Texas collected from January 1, 2018 through December 31, 2020. This study is informed by routine activity theory and perspectives on proactive policing. Trends are examined for seven different call types: violent crime, property offenses, disorder incidents, suspicious incidents, traffic-related activities, service-related activities, and non-crime events. In doing so, observed trends can be compared to the other large jurisdictions to further our understanding of how the pandemic has impacted demands for police services (e.g., Ashby, 2020). We also examine trends in officer proactivity through officer-initiated activities identified in the CFS **data** performed by three units: patrol, specialized crime investigation units, and the department's specialized response unit. This provides a unique look into how COVID-19 may have influenced officer-initiated activities."
244631546,11/16,1.0,0.688,"In this paper, we applied the technology of abstractive text summarization technology to the automatic generation of the topic belonging to the English reading comprehension. To achieve the goal, the seq2seq model and the attention mechanism are united to make the summary generated by the automatic system be more fit for the summary generated by human beings. Besides, we reduced the **data** loss rate in the process of the summary generation. As illustrated above, a large number of reading questions are needed by both official language examination board and private education organization. We put the related automatic technology into application that could largely relieve the pressure on question generating task. Also, our work could provide a great deal of CET exercises for students. Our future work is more about the other types of CET reading comprehension, such as the careful reading, whose question generating type is different from long reading question generation. We are going to try to use deep learning to generate the careful reading question generation.
"
233705419,8/53,1.0,0.151,"The EDI hive IoT framework is a cloud system based on the latest microservices architecture, which allows for a flexible orchestration of resources. This means that many user groups with large amounts of **data** can access the platform for different applications without performance restrictions. For **data** safety purposes, the platform can be operated as a private cloud on-or off-premises [9]. In addition to general use, role/rights, measurement **data** from management functions (e.g., aggregated measurement data), etc., the EDI hive offers other generic applications that can be used to optimize and control processes ( Figure 3). In particular, the ""EDI hive Cause-and-Effect Chain Editor"" can be employed to formalize existing expert knowledge and use it for the calibration of AI-based models [10]. With the EDI hive standard names application, the system and system parameter names in the EDI hive can be semantically networked with regard to different languages. Furthermore, specific and frequently abbreviated control and measurement system channel names can be translated into different languages. In contrast, relevant status **data** can be calculated or predicted from simple measurable parameters using valid simulation models or based on expert knowledge. The acquisition of such parameters can be referred to as a soft sensor supporting the AI algorithms, which can then be trained with a larger and technically more meaningful database and be calibrated for prediction [6,7]."
