,corpusid,section,subsection,text,wc,_id,externalids,url,title,authors,venue,publicationvenueid,year,referencecount,citationcount,influentialcitationcount,isopenaccess,s2fieldsofstudy,publicationtypes,publicationdate,journal,updated,field,x,y,labels,corpusid_unique,section_pos_in_pct,x_centered,y_centered
26,55648852,16/40,1.0,"After the phase of installation of the seismic stations, each group developed activities of maintenance and control. These activities were focused mainly in controlling the proper operation of the seismic stations and in changing the batteries every 7 days to ensure **data** acquisition. To avoid potential vandalism on the seismic stations, every site was visited at least once every 2 or 3 days.",63,63e50beac0269048cfecbafe,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2529507044', 'CorpusId': '55648852', 'PubMed': None, 'DOI': '10.4401/AG-7080', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/6b74c0574d281f0c6dfa27b3e950350a043be7e7,TOMO-ETNA experiment at Etna volcano: Activities on land,"[{'authorId': '144742071', 'name': 'J. Ibáñez'}]",,,2016.0,77,20,0,False,"[{'category': 'Geology', 'source': 's2-fos-model'}, {'category': 'Geology', 'source': 'external'}]",,2016-09-30,"{'name': 'Annals of Geophysics', 'pages': '0427', 'volume': '59'}",2022-12-12T14:28:46.956Z,Geology,14.695592,9.718945,-1,55648852_16/40_1,0.4,2.9978933470782145,1.1091185780242725
28,119354744,1/4,1.0,"Why use information theory methods in analysing multiparticle production processes? To illustrate this let us suppose that experiment measures some new distribution of secondaries. Immediately theoreticians rush to describe the new **data** and provide a number of models, which differ drastically in what concerns their assumptions, nevertheless they all do explain experimental results in a remarkable good way. What has happened? To answer this one has to introduce notion of information: **data** considered contain only limited amount of information and all models possess it as well. They differ therefore in what concerns additional redundant information they posses, which reflects not so much the state of the measured object but rather the state of minds of scientists proposing these models. To quantify this one has to resort to methods of information theory and introduce information entropy as a measure of information [1,2,3]. The problem one is facing can be formulated in following way. Suppose one has system S, depending on some variable x ∈ (x min , x max ), on which one performs finite number n measurements providing us with R 1,...,n results. The question is: how to obtain the most plausible (least biased) and model independent probability distribution, p(x), of variable x?",203,63e514bbddcbbce27c39ae95,"{'ACL': None, 'DBLP': None, 'ArXiv': 'hep-ph/0312052', 'MAG': None, 'CorpusId': '119354744', 'PubMed': None, 'DOI': '10.1016/j.physa.2004.04.042', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/3cb629992ed94412825a9832870941ecce7d6ae2,Information theory approach (extensive and nonextensive) to high energy multiple production processes,"[{'authorId': '1389602764', 'name': 'F.S.Navarra'}, {'authorId': '1389596034', 'name': 'O.V.Utyuzh'}, {'authorId': '1388311718', 'name': 'G.Wilk'}, {'authorId': '1388311720', 'name': 'Z.Wlodarczyk'}]",,,2003.0,4,2,0,False,"[{'category': 'Physics', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}]",['Review'],2003-12-03,,2022-09-15T20:54:18.441Z,Physics,12.127336,5.615715,30,119354744_1/4_1,0.25,0.42963734707821466,-2.9941114219757274
29,20714060,2/17,1.0,"Social determinant variables. Indicators of social determinants were selected based on two criteria: 1) relevance and 2) feasibility. Relevance refers to scientific evidence that supports an association between social determinants of health and maternal health. Feasibility refers to the availability of state-and municipal-level information related to the indicators. Seven indicators were identified: Gini Coefficient, Human Development Index, unsatisfied basic needs, education of the mother, multidimensional poverty index, corruption index and effective access to health services. The corruption index was excluded as an indicator because it did not for meet the relevance criterion; the Gini coefficient, human development index, index of multidimensional poverty index, corruption index and the effective access to health services indicator did not meet the feasibility criterion due to a lack of **data** for all observation periods.",129,63e538ed25bd26f5e754ee0e,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2752035300', 'CorpusId': '20714060', 'PubMed': '28854236', 'DOI': '10.1371/journal.pone.0180857', 'PubMedCentral': '5576674'}",https://www.semanticscholar.org/paper/6039aa1bf46598d1816710afb8a3ef54e79c249c,Generation and evaluation of an indicator of the health system’s performance in maternal and reproductive health in Colombia: An ecological study,"[{'authorId': '1401129449', 'name': 'C. Pinzón-Flórez'}, {'authorId': '1402167797', 'name': 'J. Fernández-Niño'}, {'authorId': '1399788101', 'name': 'L. M. Cárdenas-Cárdenas'}, {'authorId': '1420336254', 'name': 'D. M. Díaz-Quijano'}, {'authorId': '1420284877', 'name': 'Myriam Ruiz-Rodríguez'}, {'authorId': '6954000', 'name': 'L. Reveiz'}, {'authorId': '1390172481', 'name': 'A. Arredondo-López'}]",PLoS ONE,0aed7a40-85f3-4c66-9e1b-c1556c57001b,2017.0,62,0,0,True,"[{'category': 'Medicine', 'source': 's2-fos-model'}, {'category': 'Political Science', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2017-08-30,"{'name': 'PLoS ONE', 'pages': None, 'volume': '12'}",2022-12-16T15:26:16.433Z,Medicine,13.042719,9.337442,-1,20714060_2/17_1,0.118,1.345020347078215,0.7276155780242721
31,196643668,7/34,1.0,"SNP calling is a statistical likelihood procedure (Nielsen et al., 2011) for each nucleotide position in the genome. As a result, the number of false positives will scale with the overall genome size. Moreover, chemically mutagenized lines have a low true positive rate (1/125,000 to 1/500,000 bp) resulting in a relatively higher proportion of false positives. This is in stark contrast to the use of SNP calling for distinguishing natural populations, in which multiple orders of magnitude more true positives are present. We initially attempted to score each SNP as a molecular marker in our sequencing **data** and found that many adjacent neighboring SNPs were not linked in the three fully sequenced individuals that shared the ""10"" pedigree. This violates the predicted inheritance of these chromosomes and DNA segments (data not shown). We hypothesized that a high ratio of false positives in the SNP calling procedure was interfering with mapping and cosegregation. To detect positions in the genome that were false positive SNP calls, we identified genomic positions that were scored as variant in more than one independently mutagenized line. We compared SNP calls from the line 10 derivatives (10-2, 10-3, and 10-d), the aphenotypic EMS-treated line 12 (12-2) and the previously published dhr2-1 mutant (Krothapalli et al, 2013). SNPs shared between independent lineages are highly unlikely to be due to independently mutagenized chromosomes. Far more likely, any SNP variation shared between the 10, 12, and dhr2-1 pedigrees would be caused by systematic bias in the generation and analysis of sequencing data. These shared SNPs should detect 1.) errors in the reference sequence, 2.) differences between the mutagenized material and the originally sequenced line, and 3.) positions in the genome that frequently return a likely SNP call due to structure or paralogy. Furthermore, only those SNPs present in the 10 lines and not in 12-2 or dhr2-1 can be causative for the extreme dwarf locus segregating in that lineage. Figure  Only a minority of differences was found when comparing the three lineages of line 10, which indicates the majority of these shared SNPs are not the result of base calling errors in the reference sequence. Table 3 provides the filtered common SNP variations for individual samples considering either genome-wide SNP **data** or only SNPs in coding sequences.",378,63e52c8d52b32d61253e6733,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2951011357', 'CorpusId': '196643668', 'PubMed': None, 'DOI': '10.1101/045427', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/91cb64a6d3ecb43a0901e5aee9b2a57c32f80ef0,Forward genetics by sequencing EMS variation induced inbred lines,"[{'authorId': '1422263322', 'name': 'Charles Addo-Quaye'}, {'authorId': '40510618', 'name': 'Elizabeth M. Buescher'}, {'authorId': '47338957', 'name': 'Norman B. Best'}, {'authorId': '3984930', 'name': 'V. Chaikam'}, {'authorId': '1963666', 'name': 'I. Baxter'}, {'authorId': '4827718', 'name': 'B. Dilkes'}]",bioRxiv,027ffd21-ebb0-4af8-baf5-911124292fd0,2016.0,58,0,0,True,"[{'category': 'Biology', 'source': 's2-fos-model'}, {'category': 'Biology', 'source': 'external'}]",,2016-03-24,"{'name': 'bioRxiv', 'pages': None, 'volume': None}",2023-01-22T15:19:21.409Z,Biology,12.363573,12.230501,-1,196643668_7/34_1,0.206,0.6658743470782156,3.620674578024273
37,246493125,3/5,7.0,"Satellite estimates provide changes in the combined sensible heat and ground heat fluxes (H+G) under different land cover conversions at 1°spatial resolution based on MODIS **data** (a total of 45 pairs of land conversions for ""HG_IGBPdet""). The combined fluxes of H+G were estimated as the residual of surface energy components as described in ref. 4 . Due to the small contribution of G to H+G, we referred to ""H+G"" as ""H"" for simplicity in the following text and the main text. To obtain sensible heat differences between forest and non-forest (ΔH) that are compatible with ΔCloud, we extracted the dominant land cover type for unchanged forest (e.g., evergreen broadleaf) and non-forest pixels (e.g., crop) within each moving window from the ESA land cover product. The dominant land cover types for forests and non-forest were upscaled to 1°resolution with the ""major"" method (figure not shown for 1°, but a similar one for 0.5°is shown in Supplementary  Fig. 9). For each one-degree grid box with a dominant forest type (e.g., evergreen broadleaf) and non-forest type (e.g., crop), ΔH can be extracted from the corresponding sensible heat change value that matches the specific land conversion (e.g., evergreen broadleaf to crop) at the same grid box from the 45 pairs of land cover conversions defined within the ""HG_IGBPdet"" dataset.",216,63e513564399f066d854e83a,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': None, 'CorpusId': '246493125', 'PubMed': '35115519', 'DOI': '10.1038/s41467-022-28161-7', 'PubMedCentral': '8813950'}",https://www.semanticscholar.org/paper/5eef310ffa8c4ede07547acf633efa915f2211fe,Contrasting impacts of forests on cloud cover based on satellite observations,"[{'authorId': '2115802209', 'name': 'Ruoxi Xu'}, {'authorId': '2152888063', 'name': 'Yan Li'}, {'authorId': '5118293', 'name': 'A. Teuling'}, {'authorId': '2111488489', 'name': 'Lei Zhao'}, {'authorId': '4077464', 'name': 'D. Spracklen'}, {'authorId': '1398485191', 'name': 'L. Garcia-Carreras'}, {'authorId': '122632909', 'name': 'Ronny Meier'}, {'authorId': '2146034855', 'name': 'Liang Chen'}, {'authorId': '2110767689', 'name': 'Youtong Zheng'}, {'authorId': '2139427050', 'name': 'Hui Lin'}, {'authorId': '2143692021', 'name': 'B. Fu'}]",Nature Communications,43b3f0f9-489a-4566-8164-02fafde3cd98,2022.0,82,15,1,False,"[{'category': 'Environmental Science', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2022-02-03,"{'name': 'Nature Communications', 'pages': None, 'volume': '13'}",2023-01-26T18:00:27.840Z,Environmental Science,11.449319,8.886287,9,246493125_3/5_7,0.6,-0.24837965292178588,0.27646057802427215
38,234850341,5/23,1.0,"Social media platforms Facebook, Twitter and WhatsApp have been taken into consideration for study. Secondary **data** was collected by perusing different report and transcriptions for a 'sense of whole', relevant units were identified and clustered in order to identify emergent themes and draw inferences and conclusions. In the conduct of this study, external **data** made available by entities such as Government, Trade associations, user groups, consumer federations, service providers, libraries, books, newspapers, journals, databases and the Internet were perused. Significant scrutiny of qualitative **data** has also been conducted as part of the secondary **data** to gain a holistic overview of the context under study with reference to its logic, arrangements, explicit and implicit rules.",114,63e552efebb3770f72ac4ef7,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '3156291634', 'CorpusId': '234850341', 'PubMed': None, 'DOI': '10.17762/TURCOMAT.V12I2.1778', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/c471e78129fe35149532b2a96be3322508c73d84,"Social Media, Misinformation and Covid-19","[{'authorId': '51428888', 'name': 'Bhavana. Desai'}]",Turkish Journal of Computer and Mathematics Education,a8da62bb-605c-4638-8118-4041c9d6fdbc,2021.0,68,4,0,False,"[{'category': 'Sociology', 'source': 's2-fos-model'}, {'category': 'Psychology', 'source': 'external'}]",['Review'],2021-04-11,"{'name': 'Turkish Journal of Computer and Mathematics Education (TURCOMAT)', 'pages': None, 'volume': None}",2023-01-09T06:28:27.175Z,Sociology,15.217945,10.098212,8,234850341_5/23_1,0.217,3.5202463470782153,1.488385578024273
40,236684590,11/15,1.0,"As a result of statistical processing of our laboratory **data** and the Main canal diversion (MCD) spatial **data** model (Figure 4) using correlation obtained the following relation to calculate the magnitude of ridge lower escarpments with the magnitude of the correlation coefficient η ху =0,83: The analysis of the graphical relationship in Figure 4a shows that the ridge lower escarpment coefficient (m K ) is inversely proportional to the velocities ratio ϑ/ϑ 0 , i.e., with a flow rate increase, the ridge lower escarpment becomes steeper. Within values of the lower escarpment coefficient m K =0.1÷1.0, the ridge is washed away.",101,63e54c07d013a649c4c895b0,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '3169835598', 'CorpusId': '236684590', 'PubMed': None, 'DOI': '10.1051/E3SCONF/202126403015', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/a8bd1d18d785bd3d216f6ba81baffacc1cb126c2,Influence of flow hydraulic characteristics on the ridge lower escarpment angle,"[{'authorId': '148217616', 'name': 'T. Majidov'}, {'authorId': '147674633', 'name': 'N. Ikramov'}]",E3S Web of Conferences,1b767051-ba1f-457e-bd23-1b483c7029c7,2021.0,45,1,0,False,"[{'category': 'Geology', 'source': 's2-fos-model'}, {'category': 'Geology', 'source': 'external'}]",['Conference'],,"{'name': 'E3S Web of Conferences', 'pages': None, 'volume': None}",2022-12-17T01:47:26.458Z,Geology,9.908415,6.955517,-1,236684590_11/15_1,0.733,-1.7892836529217853,-1.6543094219757268
46,229159623,6/20,1.0,"The tasks included in the CFSAT program were using a ticket kiosk, an ATM banking, telephone menu prescription refill, medication management (comprehending instructions on pills bottles and organizing medication), internet banking, using a pharmacy website (UGreens) for online shopping, and prescription refill ( Figure 2). The tasks were chosen given their importance to independent living and technology has changed the manner in which they are performed. The tasks are presented in a multimedia format that includes graphic representations, text, and voice for the telephone refill task and consist of multiple subtasks with sequential demands. For example, for the telephone refill task, participants have to call the pharmacy (using a telephone keypad on the screen), refill different prescriptions (pill bottles appeared on the screen), choose a delivery preference, request a pick-up time and date, etc. ""PIN numbers"" and fictitious accounts were provided. Real-time **data** were collected on completion time, and an efficiency measure (total correct/time). Time was measured while the participant was actively engaging in a task. The CFSAT program was delivered on a touch-screen or mouse format in a PC environment. For the CFSAT assessment component, the program was launched, and the participants proceeded through the tasks. If they made more than four errors on a subtask (e.g., repeatedly selected the wrong account in the ATM task), the program skipped ahead to the next subtask. Error feedback was delivered by repetition of the original instructions in a pop-up window. Our prior work (Czaja et al., 2017) has shown that it is feasible to use the CFSAT assessment battery with NC older adults and older adults with MCI.",267,63e55541e95157eb656ee6c9,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '3111288558', 'CorpusId': '229159623', 'PubMed': '33324761', 'DOI': '10.1093/geroni/igaa052', 'PubMedCentral': '7724569'}",https://www.semanticscholar.org/paper/7608f64ce4ee3ccc4dcf4a04e3e39825183f8e1a,Evaluation of a Novel Technology-Based Program Designed to Assess and Train Everyday Skills in Older Adults,"[{'authorId': '1748503', 'name': 'S. Czaja'}, {'authorId': '1516867678', 'name': 'Peter Kallestrup'}, {'authorId': '1993379', 'name': 'Philip D. Harvey'}]",Innovation in aging,6d6a372b-cc95-4ba3-85d8-165d6d96da48,2020.0,41,9,1,True,"[{'category': 'Psychology', 'source': 's2-fos-model'}, {'category': 'Psychology', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2020-11-01,"{'name': 'Innovation in Aging', 'pages': None, 'volume': '4'}",2023-01-17T21:39:37.159Z,Psychology,14.730734,11.002289,16,229159623_6/20_1,0.3,3.033035347078215,2.392462578024272
48,119351763,8/10,1.0,"Also plotted in Fig. 5, where they are labelled Ha1 and Ha0, are smooth curves representing H a1 and H a0 , the analytic approximations to H m obtained by differentiating the asymptotic equations (6) and (8)  (The corresponding equation for H ✷ = −µ −1 dW ✷ /dǫ is not plotted in Fig. 5: it is practically indistinguishable from H a1 over the appropriate range 0.5 ≤ m ≤ 1.) Both Equations (10) and (11) provide a good fit to dW m /dm over their appropriate **data** ranges, 0 ≤ m ≤ 0.5 for H a0 and 0.5 ≤ m ≤ 1 for H a1 . As one would expect for such asymptotic approximations, the fits are best towards the limits m = 0 and m = 1. Unlike the expressions (6) and (8), from which they are derived, equations (10) and (11) do not lead to coincident values at m = 0.5. That expressions (6) and (8) should yield the same value for W m at m = 0.5 is a remarkable coincidence; that their slopes dW m /dm should also agree there, is scarcely to be expected! In fact the discontinuity between them is in remarkably good agreement with the corresponding step in the **data** for dW m /dm in the vicinity of m = 0.5.",220,63e51ca034bf00579fa4ce92,"{'ACL': None, 'DBLP': None, 'ArXiv': 'cond-mat/0111225', 'MAG': None, 'CorpusId': '119351763', 'PubMed': None, 'DOI': None, 'PubMedCentral': None}",https://www.semanticscholar.org/paper/72502d7420a667922805d7174559e5c2314abd77,On the ground states of an array of magnetic dots in the vortex state and subject to a normal magnetic field,"[{'authorId': '2113191908', 'name': 'J.E.L.Bishop'}, {'authorId': '2113197198', 'name': 'A.Yu.Galkin'}, {'authorId': '1432685457', 'name': 'B.A.Ivanov'}]",,,2001.0,2,0,0,False,"[{'category': 'Physics', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}]",,2001-11-12,,2022-09-17T20:18:18.092Z,Physics,9.595341,6.8957005,-1,119351763_8/10_1,0.8,-2.1023576529217856,-1.714125921975727
50,5784667,23/27,1.0,"Confidence in authenticity is always a concern in human ancient DNA studies, and strict measures have been suggested to increase the reliability of the study (15,27), as well as to perform a self-critical and rational analysis of the **data** (28,29). The following criteria speak in favor of the authenticity of the results presented here: a) careful procedures were observed for specimen handling and preparation, b) clean negative controls and reagent blanks were used, c) reproducible and unambiguous genetic profiles were obtained in different laboratories (no mixtures were found), d) the same profiles were obtained from different samples of the same skeleton, e) a different genetic profile was observed in every skeleton typed, e) there was a concordance of morphological and genetic sexing, and f ) the greatest amplification efficiency of shorter STRs was observed.",134,63e51f738296e79cfb144183,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2020228579', 'CorpusId': '5784667', 'PubMed': '21674829', 'DOI': '10.3325/cmj.2011.52.336', 'PubMedCentral': '3118721'}",https://www.semanticscholar.org/paper/ea63e3a9dbb8ac16775bfa5ee728881ff5ed7cca,Genetic analysis of 7 medieval skeletons from Aragonese Pyrenees,"[{'authorId': '145175476', 'name': 'C. Núñez'}, {'authorId': '2062789715', 'name': 'C. Sosa'}, {'authorId': '145149740', 'name': 'M. Baeta'}, {'authorId': '48174029', 'name': 'M. Geppert'}, {'authorId': '5386642', 'name': 'M. Turnbough'}, {'authorId': '38688073', 'name': 'N. Phillips'}, {'authorId': '4092821', 'name': 'Y. Casalod'}, {'authorId': '49577345', 'name': 'M. Bolea'}, {'authorId': '4586219', 'name': 'R. Roby'}, {'authorId': '2789774', 'name': 'B. Budowle'}, {'authorId': '1399759405', 'name': 'B. Martínez-Jarreta'}]",Croatian Medical Journal,b927e464-227f-4507-9fc3-faa9fe23b2f3,2011.0,50,9,0,True,"[{'category': 'Biology', 'source': 's2-fos-model'}, {'category': 'Biology', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2011-06-01,"{'name': 'Croatian Medical Journal', 'pages': '336 - 343', 'volume': '52'}",2023-01-21T10:07:48.145Z,Biology,12.663952,12.074173,-1,5784667_23/27_1,0.852,0.9662533470782151,3.464346578024273
61,119479526,1/29,1.0,"High quality thermodynamic property models are the key to calculating numerous other properties and predicting complex material behaviors. Researchers construct these models through a process called assessment [1] whereby experimental and computational information regarding material properties is used to evaluate the optimal mathematical forms that relate properties to parameters such as temperature, pressure and composition. Thermodynamic assessments present numerous challenges: the presence of outliers, missing or underestimated errors in datasets and systematic errors are commonplace. Furthermore, it is critical to select model forms that match the trends in the **data** and are based on the physics and chemistry of the material. These complex judgments are the sole responsibility of the practitioner and are rarely quantitatively expressed in the final models. Bayesian statistical methods provide an opportunity to address each of these challenges in a robust and comprehensive manner.",138,63e51dc98296e79cfbd92e04,"{'ACL': None, 'DBLP': None, 'ArXiv': '1809.07365', 'MAG': '2951794080', 'CorpusId': '119479526', 'PubMed': None, 'DOI': '10.1016/J.IJENGSCI.2019.05.011', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/6a055a161100858099e07363a299f6a92dbe6d9b,Bayesian strategies for uncertainty quantification of the thermodynamic properties of materials,"[{'authorId': '102768252', 'name': 'Noah H. Paulson'}, {'authorId': '49430957', 'name': 'E. Jennings'}, {'authorId': '145031919', 'name': 'M. Stan'}]",International Journal of Engineering Science,02d10b3a-d2f6-4c55-bf63-52e48d0f43d2,2018.0,74,24,1,True,"[{'category': 'Materials Science', 'source': 's2-fos-model'}, {'category': 'Computer Science', 'source': 'external'}, {'category': 'Physics', 'source': 'external'}, {'category': 'Materials Science', 'source': 'external'}]",,2018-09-19,"{'name': 'International Journal of Engineering Science', 'pages': None, 'volume': None}",2023-01-04T16:02:26.521Z,Materials Science,12.214499,5.7632685,30,119479526_1/29_1,0.034,0.516800347078215,-2.8465579219757275
