,corpusid,section,subsection,text,wc,_id,externalids,url,title,authors,venue,publicationvenueid,year,referencecount,citationcount,influentialcitationcount,isopenaccess,s2fieldsofstudy,publicationtypes,publicationdate,journal,updated,field,x,y,labels,corpusid_unique,section_pos_in_pct,x_centered,y_centered
1633,235727288,17/46,1.0,"AIS with geometric paths is often considered the goldstandard for evaluating decoder-based generative models (Wu et al., 2017). In this section, we evaluate whether qpaths can improve marginal likelihood estimation for a vari-  First, we use AIS to evaluate the trained generative model on the true test set, with a Gaussian prior π 0 (z) = p(z) as the base distribution and true posterior π 1 (z) = p(z|x) ∝ p(x, z) as the target. Intermediate distributions then becomẽ π β (z) = p(z)p(x|z) β . We report stochastic lower bound estimates (Grosse et al., 2015) of E pdata(x) log p(x) in Fig. 6( When exact posterior samples are available, we can use a reverse AIS chain from the target density to the base to obtain a stochastic upper bound on the log marginal likelihood (Grosse et al., 2015). While such samples are not available on the real data, we can use simulated **data** drawn from the model using ancestral sampling x, z ∼ p(z)p(x|z) as the dataset, and interpret z as a posterior sample. We use the Bidirectional Monte Carlo (BDMC) gap, or difference between the stochastic lower and upper bounds obtained from forward and reverse chains on simulated data, to evaluate the quality of the AIS procedure.",210,63e55ed02fdef6cd3aabc300,"{'ACL': None, 'DBLP': 'conf/uai/MasraniBBNGSW21', 'ArXiv': '2107.00745', 'MAG': None, 'CorpusId': '235727288', 'PubMed': None, 'DOI': None, 'PubMedCentral': None}",https://www.semanticscholar.org/paper/21c5c8ae2544a38c0ddab0da2f998aaf84d22e9b,q-Paths: Generalizing the Geometric Annealing Path using Power Means,"[{'authorId': '10756122', 'name': 'Vaden Masrani'}, {'authorId': '27633668', 'name': 'Rob Brekelmans'}, {'authorId': '23519191', 'name': 'T. Bui'}, {'authorId': '144863930', 'name': 'F. Nielsen'}, {'authorId': '143728483', 'name': 'A. Galstyan'}, {'authorId': '1719898', 'name': 'G. V. Steeg'}, {'authorId': '144109143', 'name': 'Frank Wood'}]",Conference on Uncertainty in Artificial Intelligence,f9af8000-42f8-410d-a622-e8811e41660a,2021.0,64,6,0,False,"[{'category': 'Mathematics', 'source': 's2-fos-model'}, {'category': 'Computer Science', 'source': 'external'}, {'category': 'Mathematics', 'source': 'external'}]","['JournalArticle', 'Conference']",2021-07-01,"{'name': None, 'pages': '1938-1947', 'volume': None}",2023-01-27T10:04:02.213Z,Mathematics,10.438147,6.4148045,-1,235727288_17/46_1,0.37,-1.2595516529217843,-2.1950219219757274
1636,245105154,1/25,2.0,"Despite presenting itself as one of the most desirable network technologies in the LPWAN space, one of LoRaWAN's biggest limitations is that it operates in the freely available Industrial, Scientific and Medical (ISM) bands [4], which it has to share with other technologies while at the same time adhering to duty cycle regulations in those bands. Furthermore, LoRaWAN networks are often deployed in very challenging networking conditions. Therefore, LoRaWAN must have a network management mechanism to handle these network constraints. Furthermore, the responsibility of this mechanism must go beyond network management, it must also include the intelligence to manage the end devices' transmission parameters to handle these network constraints, as well as improve network reliability and efficiency [1]. LoRaWAN already has one such mechanism, the Adaptive Data Rate (ADR) algorithm. The ADR is an algorithm used by LoRaWAN's network server to optimize the end devices' transmission powers and **data** rates. When the algorithm is enabled, it ensures that the end devices use the highest **data** rates and the lowest transmission powers possible, thus enforcing network reliability and energy efficiency and improving network capacity [5].",184,63e50b27c0269048cfcd6f9e,"{'ACL': None, 'DBLP': 'journals/jsan/LehongILA21', 'ArXiv': None, 'MAG': None, 'CorpusId': '245105154', 'PubMed': None, 'DOI': '10.3390/jsan10040070', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/a2af7365f7a2e319ad3b36d70743a9d3692373c2,A Spreading Factor Congestion Status-Aware Adaptive Data Rate Algorithm,"[{'authorId': '2047941772', 'name': 'Charles Lehong'}, {'authorId': '3084208', 'name': 'Bassey Isong'}, {'authorId': '9738841', 'name': 'Francis Lugayizi'}, {'authorId': '1403308610', 'name': 'A. Abu-Mahfouz'}]",J. Sens. Actuator Networks,,2021.0,14,0,0,False,"[{'category': 'Computer Science', 'source': 's2-fos-model'}, {'category': 'Computer Science', 'source': 'external'}]",['JournalArticle'],2021-12-03,"{'name': 'J. Sens. Actuator Networks', 'pages': '70', 'volume': '10'}",2023-01-23T10:04:24.795Z,Computer Science,13.430395,5.9191904,23,245105154_1/25_2,0.04,1.7326963470782157,-2.6906360219757275
1638,117119864,8/83,1.0,"TiTe 2 is a quasi-2d material whose transport properties show it to be a Fermi liquid [36]. Its electronic structure has a non-degenerate band crossing EF at an isolated place in k-space. This band is easily observed in ARPES and is widely studied as an example of Luttinger's FL spectral function. Fig. 1 shows the comparison of ARPES **data** and FL theory lineshapes from Ref. [37] in which the material was first proposed as a FL reference. The fitting parameter given in the figure is β′= ZFβ, where ZF is the quasi-particle weight on the FS, taken as k-independent in the **data** analysis. Further details of the experimental procedures and **data** analysis are set forth in Ref. [37]. Here we note only a few points. First, the lineshapes near EF are well described by the theory, but further from EF near the bottom of the dispersing band it is clear that the lineshape is more complex. This lineshape can actually be fit [38] by the Matho self energy if the self energy is allowed to be k-dependent. Second, the amplitudes of the various spectra have been normalized to be the same at the peak position. In fact the intensity falls sharply for k outside the FS, as would be expected, and the spectra for these k are fit by the part of the k > kF spectral function lying below EF, i.e. the part mentioned above that gives rise to nk > 0 for k > kF. Third, the least binding energy edge is dominated by the broadenings due to the experimental angle and energy resolutions and the temperature. Data utilizing the better resolutions recently available, at lower temperature, and also over a wider photon energy range to better determine the departure from quasi-2-dimensionality, are being taken by various groups [39], but have not yet appeared in the literature.",309,63e53d2e4d1527b9f5adad13,"{'ACL': None, 'DBLP': None, 'ArXiv': 'cond-mat/0211098', 'MAG': '3099430081', 'CorpusId': '117119864', 'PubMed': None, 'DOI': '10.1016/S0038-1098(02)00425-8', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/2d23e7f124d8de59e003170e4aad85c75a37a763,Isakson Prize talk: Quasi-particles and their absence in photoemission spectroscopy,"[{'authorId': '152236050', 'name': 'J. Allen'}]",,,2002.0,145,21,0,True,"[{'category': 'Physics', 'source': 's2-fos-model'}, {'category': 'Physics', 'source': 'external'}]",['Review'],2002-09-01,"{'name': '', 'pages': None, 'volume': ''}",2022-12-16T08:29:10.673Z,Physics,8.413798,5.5131307,-1,117119864_8/83_1,0.096,-3.283900652921785,-3.0966957219757276
1641,55648852,8/40,1.0,"Two broadband seismic stations of the permanent monitoring network are installed at Pozzo Pitarrone [Zuccarello et al. 2016, in this volume], one at surface (EPIT) and one at the well bottom (EPIP), at depth of about 130 meters. A temporary seismic array was deployed in the area around Pozzo Pitarrone between May and October 2014. The array consisted of 8 three component broadband stations arranged in two roughly concentric rings of radii 100 m and 200 m centered at EPIT station. The seismometers used for the array were Guralp CMG-40T 60 s (http://www.guralp.com) and Nanometrics Trillium 120 s compact (http://www. nanometrics.ca), and signals were acquired by Nanometrics Taurus **data** loggers recording at 200 sps, with 24 bits dynamic range.",119,63e50beac0269048cfecbafe,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2529507044', 'CorpusId': '55648852', 'PubMed': None, 'DOI': '10.4401/AG-7080', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/6b74c0574d281f0c6dfa27b3e950350a043be7e7,TOMO-ETNA experiment at Etna volcano: Activities on land,"[{'authorId': '144742071', 'name': 'J. Ibáñez'}]",,,2016.0,77,20,0,False,"[{'category': 'Geology', 'source': 's2-fos-model'}, {'category': 'Geology', 'source': 'external'}]",,2016-09-30,"{'name': 'Annals of Geophysics', 'pages': '0427', 'volume': '59'}",2022-12-12T14:28:46.956Z,Geology,11.420474,8.602789,9,55648852_8/40_1,0.2,-0.27722465292178455,-0.0070374219757276535
1643,10465400,53/65,1.0,"The genomic DNA was labelled using the Bioprime DNA labelling system (Invitrogen, UK). Hybridizations were performed, using SureHyb technology (Agilent, Stockport, Chesire, U.K.), with 2 μg of test genomic DNA labelled with Cy5-dCTP and 2 μg Cy3-dCTP (GE Healthcare Life Sciences, UK) with labelled C. difficile 630 genomic DNA as a common reference. The labelled DNA was purified using a MiniElute kit (Qiagen, Crawley, W. Sussex, UK) and the extent of Cy dye incorporation was measured using a nanodrop spectrophotometer. The test and control DNA were combined in a final volume of 39 μl and at a concentration of 2 μg each. To this mixture 10× Oligo aCGH/ChIP-on-Chip Blocking agent and 2× Hi-RPM hybridisation buffer (Agilent Technologies, U.K.) were added. The solutions were then denatured at 95°C, and incubated at 37°C for 30 min. The microarray was hybridized overnight using a SureHyb chamber at 65°C for 24 h. Slides were washed once in pre-heated Oligo aCGH/ChIP-on-chip Wash Buffer 1 for 5 min and briefly in Oligo aCGH/ChIP-on-chip Wash Buffer 2. Microarrays were scanned using an Axon 4000b array scanner (Molecular Devices, Sunnyvale, CA, USA) and intensity fluorescence **data** acquired using GenePix Pro (Molecular Devices).",194,63e551015728175ba34be024,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2031387569', 'CorpusId': '10465400', 'PubMed': '20565959', 'DOI': '10.1186/1471-2164-11-389', 'PubMedCentral': '3224701'}",https://www.semanticscholar.org/paper/956ac3b9ea247736728402e83d77d026339b5e34,Array comparative hybridisation reveals a high degree of similarity between UK and European clinical isolates of hypervirulent Clostridium difficile,"[{'authorId': '40478582', 'name': 'G. Marsden'}, {'authorId': '50650353', 'name': 'I. Davis'}, {'authorId': '2093117207', 'name': 'V. Wright'}, {'authorId': '6758615', 'name': 'M. Sebaihia'}, {'authorId': '145098820', 'name': 'E. Kuijper'}, {'authorId': '3841482', 'name': 'N. Minton'}]",BMC Genomics,8dcbaea5-3cdb-48b3-9f93-45c12ca1bb91,2010.0,63,33,3,True,"[{'category': 'Biology', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 's2-fos-model'}, {'category': 'Biology', 'source': 'external'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2010-06-21,"{'name': 'BMC Genomics', 'pages': '389 - 389', 'volume': '11'}",2022-11-21T19:09:35.549Z,Biology,12.75473,12.702311,26,10465400_53/65_1,0.815,1.0570313470782153,4.092484578024273
1649,202915961,3/6,2.0,"The **data** obtained as a result of the analysis allowed to identify some of the patterns inherent in the steppe plant communities, as well as the relationship of the distribution of vegetation in accordance with the natural features of the territory.",41,63e55709e95157eb65b658e6,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2970242072', 'CorpusId': '202915961', 'PubMed': None, 'DOI': '10.1088/1755-1315/320/1/012027', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/e4c2bc9a65d6b4021c16bb407588e616fa4fb6c3,The experience of developing large-scale geobotanical maps based on field and remote sensing data,"[{'authorId': '107667976', 'name': 'M. A. Zharnikova'}, {'authorId': '107758741', 'name': 'Z. Alymbaeva'}, {'authorId': '100671429', 'name': 'B. Sodnomov'}, {'authorId': '94165356', 'name': 'A. Ayurzhanaev'}]",IOP Conference Series: Earth and Environmental Science,,2019.0,14,0,0,False,"[{'category': 'Environmental Science', 'source': 's2-fos-model'}, {'category': 'Mathematics', 'source': 's2-fos-model'}, {'category': 'Environmental Science', 'source': 'external'}, {'category': 'Physics', 'source': 'external'}]",['Conference'],2019-08-29,"{'name': 'IOP Conference Series: Earth and Environmental Science', 'pages': None, 'volume': '320'}",2023-01-21T10:27:12.623Z,Environmental Science,11.924044,8.791615,-1,202915961_3/6_2,0.5,0.2263453470782153,0.18178857802427295
1652,203499570,3/24,1.0,"The clinical **data** of 205 patients with MM, who were diagnosed by the Department of Hematopathology, Henan Cancer Hospital, and treated with bortezomib from June 2009 to December 2017, were collected. The diagnosis, periodization and efficacy evaluation of MM were based on the MM NCCN diagnosis and treatment guidelines. 7 All patients took the initial treatment, but the hematopoietic stem cell transplantation was not carried out due to the economy, age and physical condition. At least six courses of treatment were completed. This study was conducted in accordance with the declaration of Helsinki and approved by the Ethics Committee of our hospital. The written informed consent was obtained from all participants.",111,63e539bdf73941e013d5387f,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2972763060', 'CorpusId': '203499570', 'PubMed': '31571987', 'DOI': '10.2147/CMAR.S218979', 'PubMedCentral': '6749981'}",https://www.semanticscholar.org/paper/d25c5ea194c6a7f02037dd53c6f70de6e4f3a66a,Analysis of the efficacy and safety of bortezomib for treating newly diagnosed multiple myeloma through different administration methods,"[{'authorId': '2111111103', 'name': 'Hong-Mei Zhang'}, {'authorId': '2108735724', 'name': 'Xiyang Liu'}, {'authorId': '2108218611', 'name': 'Yuzhang Liu'}, {'authorId': '51092681', 'name': 'Lina Liu'}, {'authorId': '5963847', 'name': 'Q. Lin'}, {'authorId': '144404046', 'name': 'Yong-Ping Song'}, {'authorId': '33021496', 'name': 'B. Fang'}]",Cancer Management and Research,0cb93666-8c83-4aa0-8b3a-ff24f0c4b9fc,2019.0,21,2,0,True,"[{'category': 'Medicine', 'source': 's2-fos-model'}, {'category': 'Biology', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2019-09-01,"{'name': 'Cancer Management and Research', 'pages': '8295 - 8302', 'volume': '11'}",2022-12-20T01:08:27.959Z,Medicine,13.939537,10.988378,16,203499570_3/24_1,0.125,2.2418383470782146,2.3785515780242736
1657,58646123,7/26,3.0,"Arguably, in a cross-section analysis as ours concerns on endogeneity of one or multiple variables can never be fully eliminated. Ideally, instrumental variables capturing deeper geological processes are available to instrument for current nutrient densities. Unfortunately, the original analysis [18] provides no obvious and strong instruments. That said, by reasoning, endogeneity may only bias our estimation results to a very limited extent, given the structure of (1) as well as the variables included above. First, it is unlikely that current health outcomes have a direct effect on soil quality, especially considering the fact that much of the underlying soil **data** has been collected over the past 50 years. A similar argument holds for the relation between pre-colonial institutional quality and health. All other variables, bar night time luminosity, are strictly exogenous. Health outcomes may, however, distinctively shape local economic activity and thus night time luminosity. For this reason, we use night time luminosity **data** of 2013, while the most recent (2013) health **data** is used. Unfortunately, for a few countries the most recent health **data** is from surveys before 2013. As a final means to test the stability of our findings we therefore estimate (1) with the controls on night time lighting and population density omitted, variables that potentially harbour some endogenous interaction with nutrient densities.",216,63e55764e95157eb65c42015,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '2909629686', 'CorpusId': '58646123', 'PubMed': '30653538', 'DOI': '10.1371/journal.pone.0210642', 'PubMedCentral': '6336299'}",https://www.semanticscholar.org/paper/8f6aa93226488f294ab777d6e65dc0642aca5f1c,Better soils for healthier lives? An econometric assessment of the link between soil nutrients and malnutrition in Sub-Saharan Africa,"[{'authorId': '21457876', 'name': 'E. Berkhout'}, {'authorId': '51506748', 'name': 'Mandy Malan'}, {'authorId': '5804719', 'name': 'T. Kram'}]",PLoS ONE,0aed7a40-85f3-4c66-9e1b-c1556c57001b,2019.0,69,13,2,True,"[{'category': 'Agricultural And Food Sciences', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}, {'category': 'Biology', 'source': 'external'}]",['JournalArticle'],2019-01-17,"{'name': 'PLoS ONE', 'pages': None, 'volume': '14'}",2022-12-16T15:47:41.019Z,Agricultural And Food Sciences,12.440098,9.420954,-1,58646123_7/26_3,0.269,0.7423993470782158,0.8111275780242728
1659,244214739,2/15,2.0,"The new hydrographical set was generated mostly thanks to extractions obtained from the World Ocean Atlas 2013 (WOA13; https://www.nodc.noaa.gov/OC5/woa13/woa13data.html, accessed on 20 September 2018). These **data** permit reconstructing quantified past SSTs and salinities at two depths, i.e., 0 and 50 m, to infer thermocline migration for means calculated monthly, seasonally (according to the astronomical definition of seasons [26]), or annually. In this study, we performed calculations for the whole set of new parameters; however, here, we only report annual, winter (i.e., January-February-March) and summer (i.e., July-August-September) means, together with seasonal extremes (i.e., the warmest, August, and the coldest, February, month of the year). The derived errors (root mean square error of prediction (RMSEP)) calculated for each reconstructed parameter were a maximum of 1.4 °C, for temperatures, and of 0.7 psu, for salinities (in August, at 0 m); these maximal error values are plotted on graphs hereafter. Reconstructions of sea-surface dissolved oxygen (do), phosphate and nitrate concentrations were also obtained thanks to our new WOA13 extractions, but only do is here presented (with an RMSEP of 0.1 mL/L on past reconstructions). Their significance as key ecological parameters of the North hemisphere marine planktonic fossil populations was tested with the updated dinocyst transfer function published in 2020 (see [16] for details, especially for multivariate analysis). Sea-ice cover (SIC) data, compiled at a ¼-degree resolution from the NSIDC website (http://nsidc.org/data/G10010, 20 September 2021, see [16]), are now also updated in the database. They are expressed in two ways and conform strictly to the extractions conducted for dinocysts [16] in order to provide comparable past quantified reconstructions; SIC **data** are expressed as SIC mean monthly concentrations (coverage percentages from 0 to 100%; in this article, only February means are shown, with an RMSEP of 10%) and SIC duration (number of months/year with sea-ice concentration >50%, with an RMSEP of 1.5 month/year).",307,63e53d214d1527b9f5abb0dc,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': '3204723603', 'CorpusId': '244214739', 'PubMed': None, 'DOI': '10.3390/geosciences11100409', 'PubMedCentral': None}",https://www.semanticscholar.org/paper/e665e387d0374b61d284c960161626f92c23f460,Are Past Sea-Ice Reconstructions Based on Planktonic Foraminifera Realistic? Study of the Last 50 ka as a Test to Validate Reconstructed Paleohydrography Derived from Transfer Functions Applied to Their Fossil Assemblages,"[{'authorId': '3533210', 'name': 'F. Eynaud'}, {'authorId': '90328357', 'name': 'S. Zaragosi'}, {'authorId': '16011512', 'name': 'Mélanie Wary'}, {'authorId': '2140877029', 'name': 'Emilie Woussen'}, {'authorId': '90623476', 'name': 'L. Rossignol'}, {'authorId': '40519832', 'name': 'Adrien Voisin'}]",Géosciences,949c1b01-6a8c-4610-a5df-ba163cfa2242,2021.0,79,1,0,False,"[{'category': 'Geography', 'source': 's2-fos-model'}, {'category': 'Environmental Science', 'source': 's2-fos-model'}, {'category': 'Geology', 'source': 'external'}]",,2021-09-28,"{'name': 'Geosciences', 'pages': None, 'volume': None}",2023-01-20T08:45:55.353Z,Geography,11.458047,8.931821,9,244214739_2/15_2,0.133,-0.23965165292178447,0.3219945780242721
1661,249258070,51/119,4.0,"The breakdown of self-initiated activities across these three units were 64.2% for patrol, 17.5% for special crime units, and 18.3% for the differential response team. Unfortunately, the HPD CFS **data** do not provide detailed information about the nature of self-initiated activities, such as offense or incident type for patrol officers. Activities performed by specialized crime investigation and DRT officers might be deduced approximately using the division information. But to further breakdown the activity to specific units produces small frequencies of specific offenses, which would have been insufficient to conduct meaningful analysis. For example, there were only 338 self-initiated activities recorded under gang division, and 165 self-initiated activities recorded under robbery division during the study period. The **data** do include some information on dispositional outcomes of police self-initiated activities. The most frequent type of action for self-initiated activities is ""collecting information"" for each of the three types of police units. The disposition of ""collecting information"" is used in instances where the incident is resolved without needing to generate an offense report or referral for further investigation. Some examples are if the officer resolves the issue by mediation, the complaint is a civil issue rather than criminal, or if it is to provide further information about an offense report that already exists. Other self-initiated actions include making an offense or supplementary report, making an arrest, issuing tickets, etc.",226,63e53ea84d1527b9f5e72563,"{'ACL': None, 'DBLP': None, 'ArXiv': None, 'MAG': None, 'CorpusId': '249258070', 'PubMed': '36247349', 'DOI': '10.1016/j.jcrimjus.2022.101943', 'PubMedCentral': '9549130'}",https://www.semanticscholar.org/paper/31b230c3c146218eac8b47b494688803c2cb1969,The impact of COVID-19 on police officer activities,"[{'authorId': '1996675099', 'name': 'Kyler R. Nielson'}, {'authorId': '2152819901', 'name': 'Yan Zhang'}, {'authorId': '4158978', 'name': 'J. Ingram'}]",Journal of criminal justice,765e8694-d3a5-4e85-a882-9c6c2356475e,2022.0,55,3,0,False,"[{'category': 'Law', 'source': 's2-fos-model'}, {'category': 'Medicine', 'source': 'external'}]",['JournalArticle'],2022-05-01,"{'name': 'Journal of Criminal Justice', 'pages': '101943 - 101943', 'volume': '82'}",2023-01-26T06:21:55.069Z,Law,-10.482425,7.8215785,0,249258070_51/119_4,0.429,-22.180123652921786,-0.788247921975727
